Id	Name	ChebiId	PubchemId	Rxns
C06532	['beta-Erythroidine']	['27795']	['8762']	[]
C17217	['Dihomomethionine', 'L-Dihomomethionine']	['50710']	['96023625']	['R08626', 'R08670']
C01670	['Bz-Arg-OEt']	['3251']	['4815']	[]
C12468	['3-Amino-4,7-dihydroxycoumarin']	['31107']	['582858']	['R06765', 'R06766', 'R06777', 'R06778', 'R10453']
C16637	['5-Deoxyribose-1-phosphate', '5-Deoxy-alpha-D-ribose-1-phosphate']	['48462']	['51090963']	['R08222']
C17981	['Istamycin FU-10']	['81432']	['96024201']	[]
C00808	['(+)-Camphor', 'd-Camphor']	['15396']	['4066']	['R02944', 'R03818', 'R10045', 'R10047']
C09450	['Farinosin']	['4977']	['11641']	[]
C11661	['7-Epiloganic acid']	['2261']	['13826']	[]
C14734	["2',5'-Dichloro-3-biphenylol", "2',5'-Dichloro-3-hydroxybiphenyl"]	['34192']	['17395733']	[]
C09715	['Rishitin']	['8870']	['11903']	[]
C16160	['Linoleoyl-[acyl-carrier protein]', 'Linoleoyl-ACP', '(9Z,12Z)-Octadecadienoyl-[acyl-carrier protein]', '(9Z,12Z)-Octadecadienoyl-ACP']	['80357']	['47205470']	[]
C20822	['C20822', 'Carbapenem biosynthesis intermediate 3']	[]	['254741288']	['R10753', 'R10754', 'R10756']
C15632	['24(S),25-Epoxycholesterol']	['41633']	['17396622']	[]
C01500	['Geraniol']	['17447']	['4669']	['R03581', 'R08396', 'R08501', 'R08502', 'R08785', 'R09708', 'R10308', 'R11552', 'R11866']
C21835	['12,18-Didecarboxysiroheme']	[]	[]	['R12000', 'R12001']
C08184	['Triamcinolone diacetate']	['9669']	['10384']	[]
C14255	['Mibolerone', '17-beta-Hydroxy-7-alpha,17-dimethylestr-4-en-3-one']	['34849']	['7847065']	[]
C15091	['9-Fluoro-17beta-hydroxy-6alpha,17-dimethylandrost-4-ene-3,11-dione']	['79610']	['17396088']	[]
C00490	['Itaconate', 'Itaconic acid', 'Methylenesuccinic acid']	['17240', '30838']	['3773']	['R02243', 'R02404', 'R02405', 'R02406', 'R02407', 'R10600', 'R11749', 'R11750']
C08290	['Lathyrine', 'L-Lathyrine']	['6259']	['10488']	[]
C04479	['2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate', '(2Z,4E)-2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate']	['61470']	['7099']	['R02603', 'R04376']
C21094	["7,8-Dihydromonapterin 3'-triphosphate"]	[]	['310920475']	['R11082']
C00918	['Chloramphenicol']	['17698']	['4172']	['R03065']
C11899	['10-Deacetyl-2-debenzoylbaccatin III']	['32897']	['14061']	['R06310', 'R06318', 'R06319']
C07116	['Meclizine', 'Meclozine']	['6709']	['9327']	[]
C17518	['gamma-Terpineol']	['81151']	['96023863']	[]
C14796	['(1R)-Hydroxy-(2R)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene']	['33994']	['17395794']	['R07005']
C03076	['4-Bromophenylacetate', '4-Bromophenylacetic acid']	['1790']	['5974']	[]
C18177	['18R-HEPE', '18R-Hydroxy-5Z,8Z,11Z,14Z,16E-eicosapentaenoic acid']	['81563']	['96024393']	[]
C18519	['Fenoxanil']	['81800']	['124489193']	[]
C05799	['Bacteriochlorophylls']	['38201']	['8094']	[]
C18354	['(S)-Chiral alcohol']	['81700']	['124489028']	['R09306', 'R09307']
C15987	['4-Methylaminobutyrate', 'gamma-N-Methylaminobutyrate']	['37755']	['47205300']	['R07515', 'R10101', 'R10102']
C08490	['Jasmone', 'cis-Jasmone']	['6084']	['10683']	[]
C18250	['4,5-Dihydroxypyrene']	['81601']	['103061432']	['R09162', 'R09163', 'R09219', 'R09239']
C06194	["2',3'-Cyclic GMP"]	['28181']	['8444']	['R05135']
C00813	['Barbiturate', 'Barbituric acid', 'Malonylurea']	['16294', '29745']	['4071']	['R00976', 'R02139']
C20111	['Oxyopinin 1']	[]	['135626571']	[]
C16997	['Michelalbine']	['80850']	['96023483']	[]
C12081	['Soyasaponin II']	['29679']	['14232']	[]
C10413	['Usaramine', 'Mucronatine']	['9912']	['12599']	[]
C11610	['Pepsinostreptin', 'N-Isobutyrylpepstatin', 'Isobutyryl-Val-Val-Sta-Ala-Sta']	['7988']	['13775']	[]
C00917	['Chelating agent', 'Metal chelator']	['38161']	['4171']	[]
C20535	['beta-PC-M6', 'beta-10-Hydroxy-12-demethyl-11,12-dehydropaspaline']	[]	['172232281']	['R10357', 'R10358']
C21732	['(3S,22S)-2,3:22,23-Diepoxy-2,3,22,23-tetrahydrosqualene', '2,3,22,23-Dioxidosqualene']	[]	['350078309']	['R11867']
C05427	['Phytyl diphosphate']	['75837']	['7791']	['R02063', 'R04795', 'R06284', 'R07500', 'R08756', 'R09067', 'R12255']
C01282	['1-Acyl-2-oleoyl-sn-glycero-3-phosphocholine']	['17848', '58293']	['4501']	['R03475', 'R03476', 'R11002']
C06435	["5'-Butyrylphosphoinosine", "Inosine 5'-phosphobutyrate"]	['1956']	['8669']	['R01690']
C07807	['Pirbuterol']	['8245']	['10009']	[]
C19427	['Glycidyl stearate']	['82470']	['124490099']	[]
C20665	['Aryl-carrier protein', '[Aryl-carrier protein]', 'Holo-[aryl-carrier protein]']	[]	['405226290']	['R12575', 'R12577', 'R12597', 'R12600', 'R12601']
C21695	['tau-Cadinol', '10beta-Cadin-4-en-10-ol']	[]	['350078272']	['R11838']
C15930	['L-Galactonate', 'L-Galactonic acid']	['37425']	['47205248']	['R07676', 'R07680', 'R10532', 'R10565', 'R12146', 'R12155']
C00387	['Guanosine']	['16750']	['3677']	['R01227', 'R01228', 'R01677', 'R02145', 'R02147', 'R02148']
C04394	['Peptidoglycan(N-acetyl-D-glucosamine)', 'Peptideglycan(N-acetyl-D-glucosamine)']	['8006']	['7033']	['R09721']
C20834	['Cyclooctat-9-en-7-ol', '(1S,3aS,4R,7S,9aS,10aS)-1,4,9a-Trimethyl-7-(propan-2-yl)-1,2,3,3a,4,5,7,8,9,9a,10,10a-dodecahydrodicyclopenta[a,d][8]annulen-4-ol']	[]	['254741300']	['R10763', 'R12177']
C03767	['4-Oxocyclohexanecarboxylate']	['15777', '1921']	['6523']	['R04307']
C06961	['Diphenidol']	['4638']	['9175']	[]
C07522	['Etomidate', '1-(1-Phenylethyl)-imidazole-5-carboxylic acid, ethyl ester']	['4910']	['9725']	[]
C09917	['Arnebinol']	['2827']	['12103']	[]
C10641	['Aurachin D']	['2921']	['12824']	['R12050', 'R12051']
C14114	['Tetralin', '1,2,3,4-Tetrahydronaphthalene']	['35008']	['854350']	['R06901']
C07517	['Methoxyflurane']	['6843']	['9720']	[]
C21081	['Gentisyl-CoA', '2,5-Dihydroxybenzoyl-CoA']	[]	['295369343']	['R11056']
C09984	['N-(p-Hydroxyphenethyl)actinidine']	['7102']	['12170']	[]
C06450	['Myxochelin C']	['7062']	['8683']	[]
C19327	['Anthanthrene', 'Dibenzo[cd,jk]pyrene']	['82389']	['124489999']	[]
C10781	['Rhombifoline', '(1R)-3-(3-Butenyl)-1,2,3,4,5,6-hexahydro-1,5-methano-8H-pyrido[1,2-a][1,4]diazocin-8-one']	['8837']	['12964']	[]
C19515	['Ptaquiloside', 'Braxin C']	['82527']	['124490187']	[]
C19637	['Coenzyme M disulfide', '(S-CoM)2', 'Coenzyme M', "2,2'-Dithiodiethanesulfonic acid"]	[]	['124490289']	[]
C16695	['Plastoquinol-9', 'Plastoquinol A']	['28026']	['51091017']	['R08409', 'R10709']
C18902	['Methylselenic acid', 'Methylseleninate']	['77012']	['124489574']	['R09372']
C21932	['Cerotoyl-CoA', 'Hexacosanoyl-CoA']	[]	['376218965']	[]
C22127	['Ginsenoside C-K']	[]	['405226319']	['R12382', 'R12384']
C04276	['1,6-alpha-D-Mannosyloligosaccharide']	[]	['6939']	['R06046']
C02323	['Salicyl alcohol', 'Saligenin', '2-Hydroxybenzyl alcohol', '2-(Hydroxymethyl)phenol']	['16464']	['5375']	['R03558', 'R05134']
C11745	['Succinyl sulfathiazole']	['9309']	['13910']	[]
C16094	['Substance P']	['80308']	['47205404']	[]
C21461	['Kdo2-lipid A 1-(2-aminoethyl diphosphate)']	[]	['329728084']	['R11555', 'R11557']
C09168	['Plaunol D']	['8266']	['11360']	[]
C15170	['17-Methyl-18,19-dinor-17alpha-pregna-4,13-dien-3-one']	['79688']	['17396167']	[]
C17795	['Capillartemisin B']	['81343']	['96024110']	[]
C06103	['6-Hydroxyhexanoic acid', '6-Hydroxyhexanoate']	['17869']	['8367']	['R03751', 'R05231', 'R05283']
C16552	['Nornitrogen mustard']	['37599']	['51090881']	['R08284']
C04712	['(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate']	['15838']	['7284']	['R03063', 'R07400', 'R07401']
C02055	['N-Acylglycine']	['16180']	['5144']	['R00395']
C19436	['Iron-dextrin complex', 'Dextriferron']	['82477']	['124490108']	[]
C18921	['Myclozolin']	['82063']	['124489593']	[]
C22214	['Pseudomonoyl-CoA']	[]	['405226405']	['R12495']
C14999	['10-Hydroxyestra-1,4-dien-3-one acetate']	['79522']	['17395996']	[]
C18457	['Dazomet']	['75212']	['124489131']	[]
C16565	['Aminopropylcadaverine']	['64860']	['51090894']	['R08354', 'R08359']
C00024	['Acetyl-CoA', 'Acetyl coenzyme A']	['15351']	['3326']	['R00209', 'R00210', 'R00211', 'R00212', 'R00227', 'R00228', 'R00229', 'R00230', 'R00233', 'R00235', 'R00236', 'R00237', 'R00238', 'R00259', 'R00271', 'R00351', 'R00352', 'R00353', 'R00354', 'R00371', 'R00391', 'R00393', 'R00399', 'R00454', 'R00472', 'R00473', 'R00487', 'R00586', 'R00627', 'R00693', 'R00705', 'R00706', 'R00742', 'R00743', 'R00829', 'R00927', 'R00928', 'R00998', 'R01023', 'R01089', 'R01154', 'R01160', 'R01177', 'R01179', 'R01196', 'R01204', 'R01213', 'R01323', 'R01359', 'R01360', 'R01556', 'R01624', 'R01776', 'R01806', 'R01807', 'R01808', 'R01850', 'R01889', 'R01978', 'R02058', 'R02152', 'R02191', 'R02232', 'R02387', 'R02396', 'R02481', 'R02569', 'R02616', 'R02772', 'R02837', 'R02911', 'R02955', 'R03017', 'R03056', 'R03064', 'R03065', 'R03153', 'R03168', 'R03230', 'R03437', 'R03455', 'R03552', 'R03621', 'R03668', 'R03760', 'R03767', 'R03778', 'R03858', 'R03884', 'R03903', 'R03910', 'R03991', 'R04000', 'R04024', 'R04057', 'R04192', 'R04316', 'R04348', 'R04364', 'R04386', 'R04466', 'R04484', 'R04723', 'R04742', 'R04747', 'R04950', 'R05063', 'R05188', 'R05190', 'R05332', 'R05336', 'R05351', 'R05506', 'R05508', 'R05509', 'R05537', 'R05586', 'R05672', 'R05773', 'R05870', 'R05876', 'R06251', 'R06307', 'R06311', 'R06510', 'R06635', 'R06735', 'R06736', 'R06978', 'R06997', 'R07249', 'R07252', 'R07253', 'R07399', 'R07815', 'R07832', 'R07833', 'R07891', 'R07895', 'R07899', 'R07937', 'R07953', 'R08036', 'R08091', 'R08095', 'R08213', 'R08248', 'R08250', 'R08331', 'R08332', 'R08386', 'R08433', 'R08453', 'R08530', 'R08531', 'R08532', 'R08619', 'R08623', 'R08627', 'R08631', 'R08640', 'R08644', 'R08680', 'R08767', 'R08870', 'R08871', 'R08938', 'R09096', 'R09317', 'R09524', 'R09527', 'R09622', 'R09631', 'R09839', 'R09842', 'R09873', 'R10099', 'R10100', 'R10142', 'R10174', 'R10200', 'R10219', 'R10243', 'R10253', 'R10254', 'R10343', 'R10473', 'R10474', 'R10500', 'R10514', 'R10564', 'R10600', 'R10614', 'R10674', 'R10707', 'R10745', 'R10746', 'R10866', 'R10893', 'R11124', 'R11125', 'R11182', 'R11412', 'R11479', 'R11671', 'R11689', 'R11701', 'R11708', 'R11898', 'R11900', 'R11902', 'R11957', 'R12085', 'R12242', 'R12328', 'R12549', 'R12561', 'R12566']
C17818	['Gomisin F']	[]	['163311832']	[]
C18235	['S-(Hydroxymethyl)mycothiol']	['61586']	['103061417']	['R09129', 'R10301', 'R10302']
C10005	['Integerrenine']	['5933']	['12191']	[]
C20098	['Cupiennin 1a']	[]	['135626558']	[]
C20070	['Penitrem A']	[]	['254741160']	[]
C02806	['8-Hydroxykaempferol']	['27673']	['5756']	[]
C00381	['Dolichol', 'ditrans,polycis-Dolichol']	['16091']	['3671']	['R01003', 'R01018', 'R02138', 'R04227', 'R12299']
C03296	['N2-Succinyl-L-arginine', '(2S)-2-(3-Carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid']	['17705']	['6152']	['R00832', 'R04189']
C06505	['Cob(I)yrinate a,c diamide', 'Cob(I)yrinate diamide', 'Cob(I)yrinic acid a,c-diamide']	['28531']	['8736']	['R05218', 'R05220']
C00800	['L-Gulonate', 'L-Gulonic acid', 'Gulonate', 'Gulonic acid']	['13115', '16154']	['4058']	['R01481', 'R02640', 'R02933', 'R10848']
C11915	['dTDP-3-methyl-4-oxo-2,6-dideoxy-L-allose']	['27498']	['14076']	['R06436', 'R08934']
C15680	['Mycinamicin II', 'Mirosamicin']	['80018']	['47205006']	['R10878']
C09156	['Epivoacorine']	['4810']	['11348']	[]
C05706	['Se-Propenylselenocysteine Se-oxide']	[]	['8013']	['R04934']
C18836	['Griseophenone C']	['81997']	['124489510']	[]
C12083	['(5Z,7E,9E,14Z,17Z)-Icosapentaenoate', '(5Z,7E,9E,14Z,17Z)-Eicosapentaenoic acid', '(5Z,7E,9E,14Z,17Z)-Eicosapentaenoate', '5Z,7E,9E,14Z,17Z-Eicosapentaenoic acid', '(5Z,7E,9E,14Z,17Z)-Icosa-5,7,9,14,17-pentaenoic acid']	[]	['14234']	['R06502']
C14381	["4-Hydroxy-2,3,3',4',5-pentachlorobiphenyl", "2,3,3',4',5-Pentachloro-4-biphenylol"]	['34418']	['17395381']	[]
C08280	['Hypoglycin B', 'Hypoglycine B', 'L-gamma-Glutamyl-L-hypoglycin']	[]	['10478']	[]
C19198	['Benzyl violet 4B', 'Benzyl violet']	['82293']	['124489870']	[]
C18566	['Calcium peroxide']	['48233']	['124489240']	[]
C01505	['Kallidin', 'Lysylbradykinin', 'Lysyl-bradykinin']	['6102']	['4673']	[]
C13229	['Sulpyrine', 'Dipyrone monohydrate', 'Dipyrone']	['32169']	['585973']	[]
C02151	['Geissoschizine']	['17037']	['5228']	['R03860', 'R05829']
C07658	['Sulfadiazine']	['9328']	['9860']	[]
C16117	['Pancreatic polypeptide']	['80329']	['47205427']	[]
C08468	['Acremoauxin A', '2-(3-Indolyl)propanoylmannitol']	['2431']	['10661']	[]
C16625	['Isoniazid alpha-ketoglutaric acid']	['80619']	['51090951']	['R08254']
C09358	['Chlorochrymorin']	['3624']	['11549']	[]
C17261	['Thiohydroximic acid', 'Thiohydroximate']	['80992']	['96023668']	['R08686', 'R08687']
C02885	['S-Alkyl thiosulfate']	['29289']	['5816']	['R01236']
C04034	['(1->6)-beta-D-Galactosylgalactogen', '1,6-beta-D-Galactosylgalactogen']	['17914']	['6738']	['R03679']
C06729	['cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate', '4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid']	['17095']	['8951']	['R05290', 'R05291', 'R05292', 'R05293']
C19961	['UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine', 'UDP-4-amino-4,6-dideoxy-beta-L-AltNAc', 'UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose']	[]	['135626427']	['R09825', 'R09842']
C21456	['L-Glutamyl-protein', 'N-Terminal L-glutamyl-[protein]']	[]	['329728079']	['R11547', 'R11560']
C02234	['4-Cyanopyridine']	[]	['5298']	[]
C06224	['3,4-Dihydroxystyrene']	['1390']	['8467']	['R03367']
C14257	['Methyltrienolone', 'Metribolone', '17-beta-Hydroxy-17-methylestra-4,9,11-trien-3-one']	['379896']	['7847067']	[]
C11677	['Horhammericine']	[]	['13842']	['R05867', 'R05868', 'R05871']
C10637	['Anisessine']	['2734']	['12820']	[]
C12201	['(+/-)-6-Acetonyldihydrosanguinarine', '6-Acetonyl-5,6-dihydrosanguinarine', '(+/-)-8-Acetonyldihydrosanguinarine']	['31022']	['14347']	[]
C00553	['(+)-Neomenthol']	['15402']	['3834']	['R02548', 'R08531']
C17988	['Istamycin A2']	['81439']	['96024208']	[]
C11571	['2-p-Tolyl-5,6,7,8-tetrahydrobenzo[d]imidazo[2,1-b]thiazole']	['1284']	['13736']	[]
C02006	['Aspulvinone E', '(5Z)-4-Hydroxy-3-(4-hydroxyphenyl)-5-[(4-hydroxyphenyl)methylene]-2(5H)-furanone']	['17704']	['5102']	['R03799']
C08600	['Silandrin']	['9138']	['10793']	[]
C16254	['[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine', 'S-Succinyldihydrolipoamide-E', 'Enzyme N6-(S-succinyldihydrolipoyl)lysine']	['80403']	['47205562']	['R01700', 'R02570', 'R03316']
C17562	['2-Polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone']	['81185']	['96023907']	[]
C09606	['Zaluzanin C']	['10103']	['11797']	[]
C14722	['Rifamycin W-hemiacetal']	['34949']	['17395721']	['R06992', 'R06994']
C20819	['C20819', 'Carbapenem biosynthesis intermediate 5']	['132289']	['254741285']	['R10738', 'R10739', 'R10743', 'R10755']
C11575	['8-Geranylchrysin']	['2321']	['13740']	[]
C13896	['sn-Caldarchaeo-1-phosphoethanolamine']	['35098']	['854141']	[]
C14806	['1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene']	['34100']	['17395804']	['R07026']
C08277	['Sebacic acid', 'Decanedioic acid']	['41865']	['10475']	[]
C18357	['(R)-Hemiketal']	['81703']	['124489031']	['R09310', 'R09311']
C11213	['SDZ PSC 833', 'Valspodar', "3'-Keto-bmt(1)-val(2)-cyclosporin A"]	['8985']	['13393']	[]
C01066	['Cyclohexane-1,3-dione', '1,3-Cyclohexanedione', 'Dihydroresorcinol']	['17766']	['4305']	['R03211', 'R03212']
C08859	['Cymarin', 'Strophanthidin 3-O-beta-D-cymaroside']	['4037']	['11052']	[]
C11279	['Myristyltrimethylaminium bromide', 'Tetradecyltrimethylammonium bromide', 'MTAB']	['3565']	['13456']	[]
C09711	['Piperdial']	['8236']	['11900']	[]
C16520	['Hexadecenoyl-[acyl-carrier protein]', '(9Z)-Hexadec-9-enoyl-[acyl-carrier protein]']	['80547']	['51090849']	['R08161', 'R08162', 'R10906']
C17588	["6'''-Deamino-6'''-hydroxyneomycin C", "6'''-Hydroxyneomycin C", 'Neomycin Y2']	['65043']	['96023933']	['R08901', 'R08902']
C08151	['Megestrol acetate']	['6723']	['10351']	[]
C00751	['Squalene', 'Spinacene', 'Supraene']	['15440']	['4013']	['R02872', 'R02874', 'R02875', 'R02876', 'R06223', 'R07322', 'R07323', 'R08535', 'R09712', 'R10167', 'R10169', 'R11401', 'R12355']
C12263	['1,2-Dimethoxy-4-[2-(2-propenyloxy)ethenyl]-benzene']	['31036']	['14408']	[]
C12484	['5-Methyl-pyrrole-2-carboxyl-[pcp]']	['31137']	['582874']	[]
C21464	['4-O-[(2R)-1-Glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol']	[]	['329970416']	['R11558', 'R11612', 'R11613']
C17444	['Kurarinol']	['81093']	['96023794']	[]
C20077	['Megascoliakinin']	[]	['135626537']	[]
C01344	['dIDP', "2'-Deoxyinosine-5'-diphosphate", "2'-Deoxyinosine 5'-diphosphate"]	['28823']	['4549']	['R03530', 'R10235']
C04087	['Protein N(tau)-methyl-L-histidine', 'Protein N-tele-methyl-L-histidine']	['16367']	['6779']	['R02627']
C21472	['3-Oxochola-4,6-dien-24-oyl-CoA', '3-Oxo-Delta4,6-lithocholyl-CoA']	[]	['329970424']	['R11566', 'R12106']
C12168	['Crinamidine']	['31436']	['14315']	[]
C15938	['MAGE-3 (271 - 279)']	['80192']	['47205255']	[]
C05565	['Hydantoin-5-propionate', 'Hydantoin-propionate']	['28297']	['7893']	['R00069', 'R04875']
C11930	['dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose']	['29715']	['14091']	['R06428', 'R11034']
C20691	['4-Demethylwyosine in tRNA(Phe)', 'imG-14 in tRNA(Phe)']	[]	['172232411']	['R10552', 'R10611']
C18857	['Fluridone']	['82016']	['124489529']	[]
C14841	['2-Bromophenol', 'o-Bromophenol']	['34264']	['17395839']	['R07074']
C21604	['(3S)-6-Acetamido-3-aminohexanoate']	['138105']	['340125662']	['R11701']
C10418	['5-Deoxykievitone', '(+-)-5-Deoxykievitone']	['63']	['12604']	[]
C17638	['Schizonepetoside E']	['81236']	['96023982']	[]
C00448	['trans,trans-Farnesyl diphosphate', 'Farnesyl diphosphate', 'Farnesyl pyrophosphate', '2-trans,6-trans-Farnesyl diphosphate', '(2E,6E)-Farnesyl diphosphate']	['17407']	['3736']	['R00702', 'R02003', 'R02061', 'R02303', 'R02305', 'R02306', 'R02307', 'R02310', 'R02311', 'R05555', 'R05556', 'R06223', 'R06447', 'R06523', 'R07411', 'R07630', 'R07647', 'R07648', 'R07649', 'R07652', 'R07830', 'R08144', 'R08370', 'R08373', 'R08374', 'R08540', 'R08541', 'R08542', 'R08543', 'R08545', 'R08546', 'R08691', 'R08695', 'R08696', 'R08697', 'R08746', 'R09064', 'R09065', 'R09140', 'R09245', 'R09247', 'R09248', 'R09249', 'R09525', 'R09526', 'R09558', 'R09574', 'R09606', 'R09614', 'R09615', 'R09616', 'R09617', 'R09618', 'R09619', 'R09620', 'R09623', 'R09624', 'R09626', 'R09627', 'R09628', 'R09629', 'R09630', 'R09788', 'R09789', 'R09844', 'R09850', 'R09886', 'R09887', 'R09888', 'R09889', 'R09890', 'R09891', 'R09892', 'R09893', 'R09894', 'R09895', 'R09896', 'R09897', 'R09898', 'R09900', 'R09901', 'R09902', 'R09976', 'R10004', 'R10005', 'R10006', 'R10007', 'R10008', 'R10271', 'R10272', 'R10273', 'R10274', 'R10275', 'R10493', 'R10584', 'R10598', 'R10599', 'R10726', 'R10732', 'R10733', 'R10734', 'R11822', 'R11825', 'R11826', 'R11827', 'R11828', 'R11829', 'R11830', 'R11831', 'R11834', 'R11835', 'R11836', 'R11837', 'R11838', 'R11839', 'R11840', 'R11844', 'R11846', 'R11847', 'R11849', 'R11852', 'R12050', 'R12259', 'R12260', 'R12261', 'R12456', 'R12524']
C08029	['Methacycline hydrochloride']	['6806']	['10229']	[]
C03149	['N-Phosphotaurocyamine', 'Taurocyamine phosphate', 'N(omega)-Phosphotaurocyamine']	['16621']	['6037']	['R03785']
C00516	['Fibronectin']	['5058']	['3799']	[]
C18086	["2'-Hydroxy caffeic acid"]	['81490']	['96024303']	[]
C21797	['all-trans-3,4-Didehydroretinol', 'Vitamin A2']	[]	[]	['R11952']
C07471	['Methacholine', 'Acetyl-beta-methylcholine']	['6804']	['9674']	[]
C02133	['Acyl phosphate']	['16826']	['5212']	['R00539', 'R03841', 'R08404', 'R08405', 'R08406', 'R08407', 'R12240', 'R12241']
C07159	['2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetate', '2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetic acid']	['28045']	['9368']	[]
C10910	['2-Methylthiobenzothiazole']	['1217']	['13093']	[]
C05483	['3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one']	['1689']	['7843']	['R04844']
C14356	['3,5-Dichlorobiphenyl', 'PCB 14']	['34326']	['17395356']	[]
C09472	['Grosshemin']	['5547']	['11663']	[]
C17973	['Fortimicin KL1']	['81424']	['96024193']	[]
C02965	['D-Hexose 6-phosphate']	['4195']	['5880']	['R02848', 'R02849', 'R02850']
C20497	['N-Acetyl-beta-D-mannosaminuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol', 'Und-PP-GlcNAc-ManNAcA', 'Lipid II']	[]	['172232246']	['R04477', 'R10303']
C01294	['1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate', 'N-Amidino-scyllo-inosamine 4-phosphate']	['16143']	['4513']	['R03477', 'R03496']
C21151	['Peptide diphthine methyl ester', 'EF-2 diphthine methyl ester', 'Diphthine methyl ester-[translation elongation factor 2]']	[]	['313046631']	['R11165', 'R11166']
C14620	['2-Acetamido-6H-dibenzo[b,d]pyran-6-one']	['34256']	['17395620']	[]
C18066	['7-Isopropyl-4-methyloxepan-2-one']	['50243']	['96024284']	['R08979']
C12460	['3-Dimethylallyl-beta-hydroxy-L-tyrosyl-[pcp]']	['31114']	['582850']	['R06760', 'R06761']
C06052	['5-Pyridoxolactone']	['2124']	['8323']	['R04593', 'R05084']
C00171	["5'-Phosphomononucleotide", "5'-Nucleotide"]	[]	['3471']	[]
C08331	['Gynocardin', '2-Cyclopentene-1-carbonitrile, 1-(beta-D-glucopyranosyloxy)-4,5-dihydroxy-,(1alpha,4alpha,5beta)-']	['5578']	['10529']	[]
C19395	['Dichloroacetonitrile']	['82444']	['124490067']	[]
C07131	['Thiabendazole']	[]	['9341']	[]
C17953	['(5S)-Albaflavenol']	['51480']	['96024174']	['R08851', 'R08852']
C00962	['beta-D-Galactose']	['27667']	['4213']	[]
C00978	['N-Acetylserotonin', 'N-Acetyl-5-hydroxytryptamine']	['17697']	['4227']	['R02911', 'R03130']
C21331	['Aurachin C epoxide', '2-Hydroxy-1a-methyl-7a-[(2E,6E)-farnesyl]-1a,2-dihydrooxireno[2,3-b]quinolin-7(7aH)-one']	[]	['319075055']	['R11384', 'R11385', 'R11386']
C02473	['alpha-D-Lyxoside']	['28539']	['5488']	[]
C21560	['ent-Sandaracopimaradien-3beta-ol', '(3R,4aR,4bR,7S,10aS)-7-Ethenyl-1,1,4a,7-tetramethyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydrophenanthren-2-ol']	[]	['336445198']	['R11656', 'R11657', 'R11658']
C15884	['2-Ketospirilloxanthin', '2-Oxospirilloxanthin']	['64792']	['47205204']	['R07525', 'R07526']
C01110	['5-Amino-2-oxopentanoic acid', '5-Amino-2-oxopentanoate', '2-Oxo-5-amino-pentanoate', '2-Oxo-5-aminopentanoate', 'alpha-Keto-delta-aminopentanoate', '2-Oxo-5-aminovalerate']	['17572', '49268']	['4342']	['R02457', 'R02459', 'R03248', 'R03249', 'R03250']
C18300	['2,4-Dichlorotoluene']	['81651']	['103061482']	['R09201']
C02299	['N-Methylaniline', 'N-Methylbenzenamine']	['15733']	['5354']	['R03345']
C15660	['A 77003']	[]	['17396649']	[]
C11623	['Triton X-100', 'alpha-(4-(1,1,3,3-Tetramethylbutyl)phenyl)-omega-hydroxypoly(oxy-1,2-ethanediyl)']	[]	['13788']	[]
C04544	['gamma-L-Glutamyl-L-cysteinyl-beta-alanine']	['17078']	['7150']	['R02741']
C13766	['Emopamil']	['34736']	['854014']	[]
C20897	['Glycerophosphoglycoglycerolipid', '(sn-Gro-1-P)->6Glc-alpha1->2Glc-alpha1->3acyl2Gro', '(sn-Gro-1-P)->6Glcalpha1->2Glcalpha1->3acyl2Gro', "1,2-Diacyl-3-[6''-(sn-glycero-1-phospho-)-alpha-D-kojibiosyl]-sn-glycerol"]	[]	['254741360']	['R10849', 'R10864']
C13856	['2-Arachidonoylglycerol', '2-Arachidonoyl-sn-glycerol', '2-AG']	['52392']	['854101']	[]
C21490	['1-(2-Aminophenyl)decane-1,3-dione']	[]	['333497473']	['R11589', 'R11590']
C21727	['(13E)-Labda-7,13-dien-15-yl diphosphate', '(13E)-Labda-7,13-dienyl diphosphate']	[]	['350078304']	['R11859', 'R11871']
