Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
6-pyruvoyl-5,6,7,8-tetrahydropterin	['136564', '17804', '|6-PYRUVOYL-5678-TETRAHYDROPTERIN|', 'C03684']	['C03684', '17804', '136564', '6-PYRUVOYL-5678-TETRAHYDROPTERIN']	['136564', '17804', '6-PYRUVOYL-5678-TETRAHYDROPTERIN', 'C03684', '|6-PYRUVOYL-5678-TETRAHYDROPTERIN|']	MNXM722720	['CHEBI:136564', 'CHEBI:17804', 'bigg.metabolite:6pthp', 'biggM:6pthp', 'biggM:M_6pthp', 'chebi:12234', 'chebi:12235', 'chebi:12236', 'chebi:136564', 'chebi:17804', 'chebi:20757', 'chebi:2235', 'hmdb:HMDB0001195', 'hmdb:HMDB01195', 'kegg.compound:C03684', 'keggC:C03684', 'keggC:M_C03684', 'metacyc.compound:6-PYRUVOYL-5678-TETRAHYDROPTERIN', 'metacycM:6-PYRUVOYL-5678-TETRAHYDROPTERIN', 'reactome:R-ALL-1474179', 'reactomeM:R-ALL-1474179', 'sabiork.compound:6793', 'sabiorkM:6793', 'seed.compound:cpd02315', 'seedM:M_cpd02315', 'seedM:cpd02315']	6-pyruvoyl-5,6,7,8-tetrahydropterin	['C03684', '17804', '6-PYRUVOYL-5678-TETRAHYDROPTERIN', '136564']	['C03684', '20757', '12234', '136564', '2235', '12236', '17804', '12235', '6-PYRUVOYL-5678-TETRAHYDROPTERIN']
glutaminyl-lysyl-tryptophan	[]	['162330']	['162330']	MNXM744709	['bigg.metabolite:glnlystrp', 'biggM:M_glnlystrp', 'biggM:glnlystrp']	glutaminyl-lysyl-tryptophan	['162330']	[]
v3(neuac)2-gb5cer ((gal)3 (galnac)1 (glc)1 (neu5ac)2 (cer)1)	[]	[]	[]	MNXM1092284	['bigg.metabolite:M03131', 'biggM:M03131', 'biggM:M_M03131']	v3(neuac)2-gb5cer ((gal)3 (galnac)1 (glc)1 (neu5ac)2 (cer)1)	[]	[]
trna(asp)	['29186', 'C01638']	['C01638', '29186']	['29186', 'C01638']	MNXM1091270	['rheaG:9660']	trna(asp)	['C01638', '29186']	[]
1,2-dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	['C14784', '34048']	['34048', 'C14784']	['C14784', '34048']	MNXM9529	['CHEBI:34048', 'chebi:34048', 'hmdb:HMDB0062273', 'hmdb:HMDB62273', 'kegg.compound:C14784', 'keggC:C14784', 'keggC:M_C14784', 'seed.compound:cpd10481', 'seedM:M_cpd10481', 'seedM:cpd10481']	1,2-dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	['C14784', '34048']	['C14784', '34048']
triol metabolite of pravastatin	[]	[]	[]	MNXM744924	['bigg.metabolite:tripvs', 'biggM:M_tripvs', 'biggM:tripvs']	triol metabolite of pravastatin	[]	[]
4'-methyl-cholesta-8-enol	[]	[]	[]	MNXM1092237	['bigg.metabolite:M00967', 'biggM:M00967', 'biggM:M_M00967']	4'-methyl-cholesta-8-enol	[]	[]
asparaginyl-phenylalanyl-aspartate	[]	['160001']	['160001']	MNXM744641	['bigg.metabolite:asnpheasp', 'biggM:M_asnpheasp', 'biggM:asnpheasp']	asparaginyl-phenylalanyl-aspartate	['160001']	[]
nicotinamide ribotide	[]	['14649', '14648', 'C00455', '16171']	['14649', 'C00455', '16171', '14648']	MNXM355	['hmdb:HMDB0000229']	nicotinamide ribotide	['C00455', '14648', '14649', '16171']	[]
cystyl-aspartyl-phenylalanine	[]	['161210']	['161210']	MNXM744676	['bigg.metabolite:cysaspphe', 'biggM:M_cysaspphe', 'biggM:cysaspphe']	cystyl-aspartyl-phenylalanine	['161210']	[]
beta-d-galactosyl-1,4-beta-d-glucosylceramide	['134507', 'C01290', '17950']	['17950', '89446', 'G00092', 'C01290', 'CYTOLIPIN_H', '134507', 'Lactosyl-Ceramides']	['CYTOLIPIN_H', '17950', '89446', 'Lactosyl-Ceramides', 'G00092', '134507', 'C01290']	MNXM732111	['sabiork.compound:5507', 'sabiork.compound:8404', 'sabiorkM:5507', 'sabiorkM:8404']	beta-d-galactosyl-1,4-beta-d-glucosylceramide	['Lactosyl-Ceramides', '17950', '89446', 'G00092', '134507', 'C01290', 'CYTOLIPIN_H']	[]
am1ac (cyclosporine)	[]	[]	[]	MNXM744606	['bigg.metabolite:am1accs', 'biggM:M_am1accs', 'biggM:am1accs']	am1ac (cyclosporine)	[]	[]
cholesta-5,7,24-trien-3beta-ol	['27910', 'C05107']	['27910', 'C05107']	['C05107', '27910']	MNXM941	['CHEBI:27910', 'SLM:000000461', 'bigg.metabolite:ddsmsterol', 'biggM:M_ddsmsterol', 'biggM:ddsmsterol', 'chebi:20788', 'chebi:2257', 'chebi:27910', 'hmdb:HMDB0003896', 'hmdb:HMDB03896', 'kegg.compound:C05107', 'keggC:C05107', 'keggC:M_C05107', 'lipidmaps:LMST01010121', 'lipidmapsM:LMST01010121', 'metacyc.compound:CPD-8646', 'metacycM:CPD-8646', 'reactome:R-ALL-195655', 'reactomeM:R-ALL-195655', 'seed.compound:cpd03037', 'seedM:M_cpd03037', 'seedM:cpd03037', 'slm:000000461']	cholesta-5,7,24-trien-3beta-ol	['27910', 'C05107']	['27910', 'CPD-8646', '20788', '2257', 'C05107']
histidyl-cystyl-cysteine	[]	['164356']	['164356']	MNXM744737	['bigg.metabolite:hiscyscys', 'biggM:M_hiscyscys', 'biggM:hiscyscys']	histidyl-cystyl-cysteine	['164356']	[]
prostaglandin h3	['134407', '133134']	['134407', '133134']	['134407', '133134']	MNXM739958	['CHEBI:133134', 'CHEBI:134407', 'chebi:133134', 'chebi:134407', 'hmdb:HMDB0013040', 'hmdb:HMDB13040']	prostaglandin h3	['134407', '133134']	['134407', '133134']
9z-heptadecenoic acid	['C16536', '84328', '80550']	['137434']	['137434', 'C16536', '84328', '80550']	MNXM153514	['bigg.metabolite:M01238', 'biggM:M01238', 'hmdb:HMDB0062437', 'lipidmaps:LMFA01030060', 'lipidmapsM:LMFA01030060']	9z-heptadecenoic acid	['80550', 'C16536', '137434', '84328']	[]
n-acetylneuraminyl-galactosylceramide	['C06128', '27499']	['C06128', '27499', 'G00317']	['C06128', 'G00317', '27499']	MNXM511604	['hmdb:HMDB0013960']	n-acetylneuraminyl-galactosylceramide	['C06128', 'G00317', '27499']	[]
n-acetylneuraminyl-galactosylceramide	['C06128', '27499']	['C06128', '27499', 'G00317']	['C06128', 'G00317', '27499']	MNXM729037	['CHEBI:27499', 'chebi:27499', 'kegg.compound:C06128', 'keggC:C06128', 'seed.compound:cpd03653', 'seedM:cpd03653']	n-acetylneuraminyl-galactosylceramide	['C06128', 'G00317', '27499']	['C06128', '27499']
7-hete	['137344']	['137344']	['137344']	MNXM730654	['hmdb:HMDB0062431', 'hmdb:HMDB62431']	7-hete	['137344']	[]
(r,s)-norlaudanosoline	['C02916', '|CPD-21515|', '28651', 'C06351', '27702', '|S-NORLAUDANOSOLINE|', '28770', 'C06350']	['28770', 'C06350']	['C02916', '|CPD-21515|', '28651', 'C06351', '27702', '|S-NORLAUDANOSOLINE|', '28770', 'C06350']	MNXM114536	['CHEBI:28770', 'bigg.metabolite:C06350', 'biggM:C06350', 'chebi:28770', 'hmdb:HMDB0012486', 'kegg.compound:C06350', 'keggC:C06350', 'sabiork.compound:8568', 'sabiorkM:8568', 'seed.compound:cpd03791', 'seedM:cpd03791']	(r,s)-norlaudanosoline	['S-NORLAUDANOSOLINE', '28651', 'CPD-21515', 'C06350', '27702', '28770', 'C06351', 'C02916']	['C06350', '28770']
gt1b	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	['G04091', '28058', 'C06140', 'G01804', 'G00116']	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	MNXM732821	['sabiork.compound:8417', 'sabiorkM:8417']	gt1b	['G04091', 'C06140', 'G01804', '28058', 'G00116']	[]
gt1b	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	['G04091', '28058', 'C06140', 'G01804', 'G00116']	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	MNXM732823	['bigg.metabolite:gt1b_cho', 'biggM:M_gt1b_cho', 'biggM:gt1b_cho']	gt1b	['G04091', 'C06140', 'G01804', '28058', 'G00116']	[]
gt1b	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	['G04091', '28058', 'C06140', 'G01804', 'G00116']	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	MNXM732824	['kegg.glycan:G00116', 'keggG:G00116', 'keggG:M_G00116']	gt1b	['G04091', 'C06140', 'G01804', '28058', 'G00116']	[]
gt1b	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	['G04091', '28058', 'C06140', 'G01804', 'G00116']	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	MNXM732825	['kegg.glycan:G01804', 'keggG:G01804', 'keggG:M_G01804']	gt1b	['G04091', 'C06140', 'G01804', '28058', 'G00116']	[]
gt1b	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	['G04091', '28058', 'C06140', 'G01804', 'G00116']	['28058', 'G04091', 'G00116', 'G01804', 'C06140']	MNXM732826	['kegg.glycan:G04091', 'keggG:G04091', 'keggG:M_G04091']	gt1b	['G04091', 'C06140', 'G01804', '28058', 'G00116']	[]
neurotensin	['C01836', '7542', '147362']	['C01836', '7542', '147362']	['C01836', '7542', '147362']	MNXM64520	['CHEBI:7542', 'bigg.metabolite:C01836', 'biggM:C01836', 'biggM:M_C01836', 'chebi:7542', 'kegg.compound:C01836', 'keggC:C01836', 'keggC:M_C01836', 'sabiork.compound:5833', 'sabiorkM:5833', 'seed.compound:cpd11960', 'seedM:M_cpd11960', 'seedM:cpd11960']	neurotensin	['C01836', '7542', '147362']	['C01836', '7542']
all-trans-3,4-didehydroretinoate	['132260']	['132260', '133794']	['133794', '132260']	MNXM40794	['CHEBI:132260', 'CHEBI:133794', 'bigg.metabolite:CE2955', 'biggM:CE2955', 'biggM:M_CE2955', 'chebi:132260', 'chebi:133794', 'hmdb:HMDB0060092', 'hmdb:HMDB60092', 'lipidmaps:LMPR01090020', 'lipidmapsM:LMPR01090020']	all-trans-3,4-didehydroretinoate	['133794', '132260']	['133794', '132260']
5alpha-cholesta-7,24-dien-3beta-ol	['C05439', '|5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL|', '16290']	['16290', 'C05439']	['C05439', '|5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL|', '16290']	MNXM730468	['CHEBI:145214', 'CHEBI:16290', 'SLM:000000469', 'bigg.metabolite:chlstol', 'biggM:M_chlstol', 'biggM:chlstol', 'chebi:12171', 'chebi:145214', 'chebi:16290', 'chebi:2140', 'chebi:23183', 'hmdb:HMDB0000997', 'hmdb:HMDB0006842', 'hmdb:HMDB00997', 'hmdb:HMDB06842', 'kegg.compound:C05439', 'keggC:C05439', 'keggC:M_C05439', 'lipidmaps:LMST01010206', 'lipidmapsM:LMST01010206', 'metacyc.compound:5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL', 'metacycM:5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL', 'reactome:R-ALL-195691', 'reactomeM:R-ALL-195691', 'seed.compound:cpd03222', 'seedM:M_cpd03222', 'seedM:cpd03222', 'slm:000000469']	5alpha-cholesta-7,24-dien-3beta-ol	['C05439', '16290', '5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL']	['C05439', '16290', '12171', '145214', '5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL', '23183', '2140']
5alpha-cholesta-7,24-dien-3beta-ol	['C05439', '|5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL|', '16290']	['16290', 'C05439']	['C05439', '|5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL|', '16290']	MNXM730469	['sabiork.compound:7911', 'sabiorkM:7911']	5alpha-cholesta-7,24-dien-3beta-ol	['C05439', '16290', '5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL']	[]
1,2-diacylglycerol-ld-pi-pool	[]	['C00641', '17815']	['17815', 'C00641']	MNXM74962	['hmdb:HMDB0062270']	1,2-diacylglycerol-ld-pi-pool	['C00641', '17815']	[]
3-hydroxyhexacosanoyl coenzyme a	['64972']	['64959', '64972']	['64972', '64959']	MNXM1103873	['bigg.metabolite:M00783', 'biggM:M00783', 'biggM:M_M00783']	3-hydroxyhexacosanoyl coenzyme a	['64972', '64959']	[]
12-hydroxyeicosatetraenoate	[]	['90680', '34144', 'C14777', 'C14822', '83343', '90718', '34146', '19138', '84447']	['19138', '34144', 'C14777', '84447', 'C14822', '34146', '90718', '90680', '83343']	MNXM728283	['bigg.metabolite:12harachd', 'bigg.metabolite:CE0347', 'biggM:12harachd', 'biggM:CE0347', 'biggM:M_12harachd', 'biggM:M_CE0347', 'hmdb:HMDB0004698', 'hmdb:HMDB0006111', 'hmdb:HMDB04698', 'hmdb:HMDB06111', 'lipidmaps:LMFA03060063', 'lipidmapsM:LMFA03060063']	12-hydroxyeicosatetraenoate	['34146', '90680', '83343', '84447', 'C14822', '90718', '34144', 'C14777', '19138']	[]
5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	['17278', 'C05446']	['17278', '12178', 'C05446']	['12178', '17278', 'C05446']	MNXM1104089	['CHEBI:17278', 'chebi:12178', 'chebi:1692', 'chebi:17278', 'chebi:20666', 'hmdb:HMDB0001231', 'hmdb:HMDB0006264', 'hmdb:HMDB01231', 'hmdb:HMDB06264', 'kegg.compound:C05446', 'keggC:C05446', 'keggC:M_C05446', 'lipidmaps:LMST04030014', 'lipidmapsM:LMST04030014', 'reactome:R-ALL-192201', 'reactome:R-ALL-193843', 'reactomeM:R-ALL-192201', 'reactomeM:R-ALL-193843']	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	['C05446', '12178', '17278']	['17278', 'C05446', '1692', '12178', '20666']
4-hydroxyestradiol	['62845']	['62845', 'C14209']	['62845', 'C14209']	MNXM729394	['envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/b5048d31-3871-4f42-be81-051507a197d3', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f51946a1-0e07-4af7-a048-de27041e514f', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/b5048d31-3871-4f42-be81-051507a197d3', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f51946a1-0e07-4af7-a048-de27041e514f', 'hmdb:HMDB0005896', 'hmdb:HMDB0060999', 'hmdb:HMDB05896', 'hmdb:HMDB60999']	4-hydroxyestradiol	['C14209', '62845']	[]
4-hydroxyestradiol	['62845']	['62845', 'C14209']	['62845', 'C14209']	MNXM729395	['sabiork.compound:21039', 'sabiork.compound:21470', 'sabiorkM:21039', 'sabiorkM:21470']	4-hydroxyestradiol	['C14209', '62845']	[]
alpha-tocopheryl quinone	[]	[]	[]	MNXM119057	['bigg.metabolite:CE5022', 'biggM:CE5022', 'biggM:M_CE5022', 'hmdb:HMDB0034408', 'hmdb:HMDB34408']	alpha-tocopheryl quinone	[]	[]
indole-3-acetate	['16411', 'C00954', '30854']	['16411', 'C00954', '30854']	['16411', 'C00954', '30854']	MNXM383	['CHEBI:30854', 'chebi:30854', 'hmdb:HMDB0000197', 'kegg.compound:C00954', 'keggC:C00954', 'metacyc.compound:INDOLE_ACETATE_AUXIN', 'metacycM:INDOLE_ACETATE_AUXIN', 'sabiork.compound:5333', 'sabiorkM:5333', 'seed.compound:cpd00703', 'seedM:cpd00703']	indole-3-acetate	['C00954', '30854', '16411']	['30854', 'INDOLE_ACETATE_AUXIN', 'C00954']
2,6,9-dodecatrienoyl coenzyme a	[]	[]	[]	MNXM744411	['bigg.metabolite:2dodtricoa', 'biggM:2dodtricoa', 'biggM:M_2dodtricoa']	2,6,9-dodecatrienoyl coenzyme a	[]	[]
isocitric acid	['16087', 'C00311', '30887']	['C00451', 'C00311', '24885', '151', '30887']	['30887', '16087', 'C00311', '24885', 'C00451', '151']	MNXM162	['CHEBI:151', 'chebi:151', 'hmdb:HMDB0001874', 'metacyc.compound:THREO-DS-ISO-CITRATE', 'metacycM:THREO-DS-ISO-CITRATE', 'reactome:R-ALL-29938', 'reactome:R-ALL-389545', 'reactome:R-ALL-389548', 'reactomeM:R-ALL-29938', 'reactomeM:R-ALL-389545', 'reactomeM:R-ALL-389548', 'seed.compound:cpd00353', 'seedM:cpd00353']	isocitric acid	['24885', 'C00311', '151', '30887', 'C00451', '16087']	['151', 'THREO-DS-ISO-CITRATE']
isocitric acid	['16087', 'C00311', '30887']	['C00451', 'C00311', '24885', '151', '30887']	['30887', '16087', 'C00311', '24885', 'C00451', '151']	MNXM507486	['seed.compound:cpd29663', 'seedM:cpd29663']	isocitric acid	['24885', 'C00311', '151', '30887', 'C00451', '16087']	[]
isocitric acid	['16087', 'C00311', '30887']	['C00451', 'C00311', '24885', '151', '30887']	['30887', '16087', 'C00311', '24885', 'C00451', '151']	MNXM527751	['hmdb:HMDB0033717']	isocitric acid	['24885', 'C00311', '151', '30887', 'C00451', '16087']	[]
isocitric acid	['16087', 'C00311', '30887']	['C00451', 'C00311', '24885', '151', '30887']	['30887', '16087', 'C00311', '24885', 'C00451', '151']	MNXM89661	['CHEBI:30887', 'chebi:30887', 'hmdb:HMDB0000193', 'kegg.compound:C00311', 'keggC:C00311', 'sabiork.compound:2013', 'sabiorkM:2013', 'seed.compound:cpd00260', 'seedM:cpd00260']	isocitric acid	['24885', 'C00311', '151', '30887', 'C00451', '16087']	['30887', 'C00311']
pentaglutamyl folate (thf)	['140748']	[]	['140748']	MNXM3687	['bigg.metabolite:5thf', 'biggM:5thf', 'biggM:M_5thf']	pentaglutamyl folate (thf)	['140748']	[]
(20s)-20-hydroxypregn-4-en-3-one	['C04042', '28453']	['C04042', '28453', 'C03965']	['C03965', 'C04042', '28453']	MNXM146665	['hmdb:HMDB0003069']	(20s)-20-hydroxypregn-4-en-3-one	['C04042', 'C03965', '28453']	[]
(20s)-20-hydroxypregn-4-en-3-one	['C04042', '28453']	['C04042', '28453', 'C03965']	['C03965', 'C04042', '28453']	MNXM730815	['CHEBI:28453', 'SLM:000390127', 'chebi:28453', 'lipidmaps:LMST02030169', 'lipidmapsM:LMST02030169', 'slm:000390127']	(20s)-20-hydroxypregn-4-en-3-one	['C04042', 'C03965', '28453']	['28453']
dtdp-l-rhamnose	['C03319', '136895', '|DTDP-RHAMNOSE|', '35452', '57510', '15774']	['15774', '136895', 'C03319', '35452']	['C03319', '35452', '136895', '|DTDP-RHAMNOSE|', '57510', '15774']	MNXM1104569	['bigg.metabolite:dtdprmn', 'biggM:M_dtdprmn', 'biggM:dtdprmn']	dtdp-l-rhamnose	['15774', '136895', 'DTDP-RHAMNOSE', 'C03319', '57510', '35452']	[]
dtdp-l-rhamnose	['C03319', '136895', '|DTDP-RHAMNOSE|', '35452', '57510', '15774']	['15774', '136895', 'C03319', '35452']	['C03319', '35452', '136895', '|DTDP-RHAMNOSE|', '57510', '15774']	MNXM1104570	['CHEBI:136895', 'CHEBI:35452', 'chebi:136895', 'chebi:35452', 'hmdb:HMDB0006354', 'hmdb:HMDB06354']	dtdp-l-rhamnose	['15774', '136895', 'DTDP-RHAMNOSE', 'C03319', '57510', '35452']	['35452', '136895']
n-acetylmuramoyl-ala	['C02999', '28920']	['C02999', '28920']	['C02999', '28920']	MNXM163857	['hmdb:HMDB0060494', 'hmdb:HMDB60494', 'kegg.compound:C02999', 'keggC:C02999', 'keggC:M_C02999', 'seed.compound:cpd01923', 'seedM:M_cpd01923', 'seedM:cpd01923']	n-acetylmuramoyl-ala	['C02999', '28920']	['C02999']
omeprazole	['77260', '7772', 'C07324']	['C07324', '50275', '7772']	['50275', '77260', 'C07324', '7772']	MNXM159013	['CHEBI:7772', 'chebi:7772', 'reactome:R-ALL-211892', 'reactomeM:R-ALL-211892']	omeprazole	['50275', '7772', '77260', 'C07324']	['7772']
omeprazole	['77260', '7772', 'C07324']	['C07324', '50275', '7772']	['50275', '77260', 'C07324', '7772']	MNXM729416	['seed.compound:cpd04529', 'seedM:M_cpd04529', 'seedM:cpd04529']	omeprazole	['50275', '7772', '77260', 'C07324']	[]
cyclic 3-hydroxymelatonin	[]	[]	[]	MNXM154973	['hmdb:HMDB0060069', 'hmdb:HMDB60069']	cyclic 3-hydroxymelatonin	[]	[]
5-hydroxy omeprazole	['63840']	['63840']	['63840']	MNXM10267	['hmdb:HMDB0014010', 'hmdb:HMDB0061091']	5-hydroxy omeprazole	['63840']	[]
13z,16z,19z-docosatrienoic acid	['80549', '77807', 'C16534']	['77808']	['80549', '77808', '77807', 'C16534']	MNXM729336	['lipidmaps:LMFA01030408', 'lipidmapsM:LMFA01030408']	13z,16z,19z-docosatrienoic acid	['77807', '77808', 'C16534', '80549']	[]
13z,16z,19z-docosatrienoic acid	['80549', '77807', 'C16534']	['77808']	['80549', '77808', '77807', 'C16534']	MNXM729337	['bigg.metabolite:M00341', 'biggM:M00341']	13z,16z,19z-docosatrienoic acid	['77807', '77808', 'C16534', '80549']	[]
gal-gal-gal-gal-gal-glc-cer	[]	[]	[]	MNXM163812	['bigg.metabolite:galgalgalthcrm_cho', 'biggM:M_galgalgalthcrm_cho', 'biggM:galgalgalthcrm_cho']	gal-gal-gal-gal-gal-glc-cer	[]	[]
25-hydroxyvitamin d3-26,23-lactone	[]	[]	[]	MNXM729365	['bigg.metabolite:CE2204', 'biggM:CE2204', 'biggM:M_CE2204']	25-hydroxyvitamin d3-26,23-lactone	[]	[]
25-hydroxyvitamin d3-26,23-lactone	[]	[]	[]	MNXM729366	['hmdb:HMDB0060126', 'hmdb:HMDB60126']	25-hydroxyvitamin d3-26,23-lactone	[]	[]
hordenine	['5764', 'C06199']	['C06199', '5764']	['5764', 'C06199']	MNXM1093194	['bigg.metabolite:horden', 'biggM:M_horden', 'biggM:horden']	hordenine	['5764', 'C06199']	[]
hordenine	['5764', 'C06199']	['C06199', '5764']	['5764', 'C06199']	MNXM11832	['CHEBI:5764', 'bigg.metabolite:C06199', 'biggM:C06199', 'biggM:M_C06199', 'chebi:5764', 'hmdb:HMDB0004366', 'hmdb:HMDB04366', 'kegg.compound:C06199', 'keggC:C06199', 'keggC:M_C06199', 'seed.compound:cpd03707', 'seedM:M_cpd03707', 'seedM:cpd03707']	hordenine	['5764', 'C06199']	['5764', 'C06199']
trna(tyr)	['29182', 'C00787']	['C00787', '29182']	['C00787', '29182']	MNXM1091294	['rheaG:9707']	trna(tyr)	['29182', 'C00787']	[]
13z-eicosenoyl coenzyme a	['76563', '76910']	['76563', '76910']	['76563', '76910']	MNXM744512	['bigg.metabolite:M00018', 'biggM:M00018', 'biggM:M_M00018']	13z-eicosenoyl coenzyme a	['76563', '76910']	[]
kinetensin	['147364', '80144', 'C15872']	['C15872', '80144', '147364']	['147364', '80144', 'C15872']	MNXM162968	['bigg.metabolite:CE5786', 'biggM:CE5786', 'biggM:M_CE5786']	kinetensin	['C15872', '147364', '80144']	[]
kinetensin	['147364', '80144', 'C15872']	['C15872', '80144', '147364']	['147364', '80144', 'C15872']	MNXM59127	['CHEBI:80144', 'chebi:80144', 'hmdb:HMDB0012988', 'hmdb:HMDB12988', 'kegg.compound:C15872', 'keggC:C15872', 'keggC:M_C15872', 'seed.compound:cpd14603', 'seedM:M_cpd14603', 'seedM:cpd14603']	kinetensin	['C15872', '147364', '80144']	['C15872', '80144']
20-hydroxy-leukotriene b5	[]	[]	[]	MNXM164164	['bigg.metabolite:CE7115', 'biggM:CE7115', 'biggM:M_CE7115']	20-hydroxy-leukotriene b5	[]	[]
n-acetyl-d-galactosamine 1-phosphate	['C18060', '55404', '|CPD-7246|', '61970', '44313']	['55404']	['C18060', '|CPD-7246|', '55404', '61970', '44313']	MNXM1103346	['CHEBI:55404', 'bigg.metabolite:acgam1p', 'biggM:M_acgam1p', 'biggM:acgam1p', 'chebi:55404', 'hmdb:HMDB0006480', 'hmdb:HMDB06480']	n-acetyl-d-galactosamine 1-phosphate	['55404', 'C18060', '61970', '44313', 'CPD-7246']	['55404']
glycogen, structure 3 (glycogenin-7[1,4-glc])	[]	[]	[]	MNXM11715	['bigg.metabolite:glygn3', 'biggM:M_glygn3', 'biggM:glygn3']	glycogen, structure 3 (glycogenin-7[1,4-glc])	[]	[]
(alpha-d-glucosyl)2-(alpha-d-mannosyl)8-beta-d-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	['458']	[]	['458']	MNXM9440	['bigg.metabolite:g2m8mpdol_U', 'biggM:M_g2m8mpdol_U', 'biggM:g2m8mpdol_U']	(alpha-d-glucosyl)2-(alpha-d-mannosyl)8-beta-d-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	['458']	[]
keratan sulfate i, degradation product 19	[]	[]	[]	MNXM11984	['bigg.metabolite:ksi_deg19', 'biggM:M_ksi_deg19', 'biggM:ksi_deg19']	keratan sulfate i, degradation product 19	[]	[]
se-adenosylselenohomocysteine	['9065', 'C05692', '77028']	['9065', '77028', 'C05692']	['9065', 'C05692', '77028']	MNXM1104119	['bigg.metabolite:seahcys', 'biggM:M_seahcys', 'biggM:seahcys']	se-adenosylselenohomocysteine	['77028', 'C05692', '9065']	[]
se-adenosylselenohomocysteine	['9065', 'C05692', '77028']	['9065', '77028', 'C05692']	['9065', 'C05692', '77028']	MNXM730741	['hmdb:HMDB0011117', 'hmdb:HMDB11117']	se-adenosylselenohomocysteine	['77028', 'C05692', '9065']	[]
1,1-dichloroethylene	['C14039', '|11-DCE|', '34031']	['34031', 'C14039']	['C14039', '|11-DCE|', '34031']	MNXM5399	['CHEBI:34031', 'chebi:34031', 'kegg.compound:C14039', 'keggC:C14039', 'seed.compound:cpd09766', 'seedM:cpd09766']	1,1-dichloroethylene	['C14039', '34031', '11-DCE']	['C14039', '34031']
phosphatidylcholine	['16110', '49183', 'C00157', '57643']	['16110', '64482', '57643', 'C00157']	['49183', 'C00157', '64482', '16110', '57643']	MNXM1093823	['bigg.metabolite:pc_TB', 'biggM:M_pc_TB', 'biggM:pc_TB']	phosphatidylcholine	['16110', '57643', '49183', '64482', 'C00157']	[]
phosphatidylcholine	['16110', '49183', 'C00157', '57643']	['16110', '64482', '57643', 'C00157']	['49183', 'C00157', '64482', '16110', '57643']	MNXM726694	['bigg.metabolite:pchol_cho', 'biggM:M_pchol_cho', 'biggM:pchol_cho']	phosphatidylcholine	['16110', '57643', '49183', '64482', 'C00157']	[]
phosphatidylcholine	['16110', '49183', 'C00157', '57643']	['16110', '64482', '57643', 'C00157']	['49183', 'C00157', '64482', '16110', '57643']	MNXM726696	['seed.compound:cpd27789', 'seedM:M_cpd27789', 'seedM:cpd27789']	phosphatidylcholine	['16110', '57643', '49183', '64482', 'C00157']	[]
histidyl-lysyl-isoleucine	[]	['164647']	['164647']	MNXM744745	['bigg.metabolite:hislysile', 'biggM:M_hislysile', 'biggM:hislysile']	histidyl-lysyl-isoleucine	['164647']	[]
18-carboxy dinor leukotriene b4	['63980']	['63980']	['63980']	MNXM116200	['hmdb:HMDB0062301']	18-carboxy dinor leukotriene b4	['63980']	[]
4-n-(n-acetyl-d-glucosaminyl)-protein	['16447', 'C04375']	['16447', 'C04375']	['16447', 'C04375']	MNXM730896	['kegg.compound:C04375', 'keggC:C04375', 'keggC:M_C04375', 'seed.compound:cpd12531', 'seedM:M_cpd12531', 'seedM:cpd12531']	4-n-(n-acetyl-d-glucosaminyl)-protein	['16447', 'C04375']	['C04375']
4-n-(n-acetyl-d-glucosaminyl)-protein	['16447', 'C04375']	['16447', 'C04375']	['16447', 'C04375']	MNXM730899	['sabiork.compound:7268', 'sabiorkM:7268']	4-n-(n-acetyl-d-glucosaminyl)-protein	['16447', 'C04375']	[]
