Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
raffinose	['C00492', 'G00249', '16634', '|CPD-1099|']	['16634', 'C00492', 'CPD-1099', 'G00249']	['G00249', '16634', '|CPD-1099|', 'C00492', 'CPD-1099']	MNXM738032	['hmdb:HMDB0003213', 'hmdb:HMDB0034072', 'hmdb:HMDB03213', 'hmdb:HMDB34072']	raffinose	['CPD-1099', 'G00249', '16634', 'C00492']	[]
raffinose	['C00492', 'G00249', '16634', '|CPD-1099|']	['16634', 'C00492', 'CPD-1099', 'G00249']	['G00249', '16634', '|CPD-1099|', 'C00492', 'CPD-1099']	MNXM738033	['sabiork.compound:1528', 'sabiorkM:1528']	raffinose	['CPD-1099', 'G00249', '16634', 'C00492']	[]
anthranilate	['30754', '16567', 'C00108', '|ANTHRANILATE|']	['C00108', '16567', 'ANTHRANILATE', '30754']	['30754', '|ANTHRANILATE|', '16567', 'C00108', 'ANTHRANILATE']	MNXM188	['CHEBI:16567', 'CHEBI:30754', 'bigg.metabolite:anth', 'biggM:M_anth', 'biggM:anth', 'chebi:13841', 'chebi:16567', 'chebi:22575', 'chebi:22577', 'chebi:22578', 'chebi:2757', 'chebi:30754', 'chebi:40980', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/ec511e59-d2cf-482d-ae9f-7f4dd74818c2', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/ec511e59-d2cf-482d-ae9f-7f4dd74818c2', 'hmdb:HMDB0001123', 'hmdb:HMDB01123', 'kegg.compound:C00108', 'keggC:C00108', 'keggC:M_C00108', 'metacyc.compound:ANTHRANILATE', 'metacycM:ANTHRANILATE', 'sabiork.compound:5005', 'sabiorkM:5005', 'seed.compound:cpd00093', 'seedM:M_cpd00093', 'seedM:cpd00093']	anthranilate	['30754', '16567', 'ANTHRANILATE', 'C00108']	['30754', '16567', '22575', '22578', '40980', 'ANTHRANILATE', '13841', '22577', 'C00108', '2757']
(r)-lactate	['|D-LACTATE|', '42111', 'C00256', '16004']	['42111', '16004', 'D-LACTATE', 'C00256']	['42111', '16004', 'D-LACTATE', '|D-LACTATE|', 'C00256']	MNXM731834	['CHEBI:16004', 'CHEBI:42111', 'bigg.metabolite:lac__D', 'biggM:M_lac__D', 'biggM:lac-D', 'biggM:lac__D', 'chebi:11001', 'chebi:16004', 'chebi:18684', 'chebi:341', 'chebi:42105', 'chebi:42111', 'chebi:43701', 'hmdb:HMDB0000171', 'hmdb:HMDB0000190', 'hmdb:HMDB0001311', 'hmdb:HMDB0003328', 'hmdb:HMDB00171', 'hmdb:HMDB00190', 'hmdb:HMDB0062492', 'hmdb:HMDB01311', 'hmdb:HMDB03328', 'hmdb:HMDB62492', 'kegg.compound:C00256', 'keggC:C00256', 'keggC:M_C00256', 'metacyc.compound:D-LACTATE', 'metacycM:D-LACTATE', 'sabiork.compound:1997', 'sabiork.compound:2284', 'sabiorkM:1997', 'sabiorkM:2284', 'seed.compound:cpd00221', 'seedM:M_cpd00221', 'seedM:cpd00221']	(r)-lactate	['C00256', 'D-LACTATE', '16004', '42111']	['18684', '43701', '16004', '341', '42111', '11001', '42105', 'C00256', 'D-LACTATE']
3-methyl-2-oxobutanoate	['|2-KETO-ISOVALERATE|', '16530', '11851', 'C00141']	['89832', 'C00141', '11851', '2-KETO-ISOVALERATE', '16530']	['|2-KETO-ISOVALERATE|', '16530', '11851', '2-KETO-ISOVALERATE', 'C00141', '89832']	MNXM732866	['CHEBI:11851', 'CHEBI:16530', 'bigg.metabolite:3mob', 'biggM:3mob', 'biggM:M_3mob', 'chebi:11851', 'chebi:1584', 'chebi:16530', 'chebi:20115', 'chebi:43714', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/dee66401-4b7f-4203-8ee3-fa61f1f45f03', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/dee66401-4b7f-4203-8ee3-fa61f1f45f03', 'hmdb:HMDB0000019', 'hmdb:HMDB00019', 'hmdb:HMDB0004260', 'hmdb:HMDB04260', 'kegg.compound:C00141', 'keggC:C00141', 'keggC:M_C00141', 'lipidmaps:LMFA01020274', 'lipidmapsM:LMFA01020274', 'metacyc.compound:2-KETO-ISOVALERATE', 'metacycM:2-KETO-ISOVALERATE', 'reactome:R-ALL-113584', 'reactome:R-ALL-70846', 'reactomeM:R-ALL-113584', 'reactomeM:R-ALL-70846', 'sabiork.compound:1945', 'sabiorkM:1945', 'seed.compound:cpd00123', 'seedM:M_cpd00123', 'seedM:cpd00123']	3-methyl-2-oxobutanoate	['89832', 'C00141', '11851', '2-KETO-ISOVALERATE', '16530']	['C00141', '1584', '11851', '2-KETO-ISOVALERATE', '43714', '20115', '16530']
thymidine	['|THYMIDINE|', 'C00214', '17748']	['THYMIDINE', 'C00214', '17748']	['|THYMIDINE|', 'C00214', 'THYMIDINE', '17748']	MNXM420	['CHEBI:17748', 'CHEBI:53527', 'bigg.metabolite:thymd', 'biggM:M_thymd', 'biggM:thymd', 'chebi:15244', 'chebi:17748', 'chebi:19273', 'chebi:45782', 'chebi:45834', 'chebi:45917', 'chebi:53527', 'chebi:9579', 'hmdb:HMDB0000273', 'hmdb:HMDB00273', 'kegg.compound:C00214', 'keggC:C00214', 'keggC:M_C00214', 'metacyc.compound:THYMIDINE', 'metacycM:THYMIDINE', 'reactome:R-ALL-109508', 'reactome:R-ALL-727735', 'reactome:R-ALL-83922', 'reactome:R-ALL-83928', 'reactomeM:R-ALL-109508', 'reactomeM:R-ALL-727735', 'reactomeM:R-ALL-83922', 'reactomeM:R-ALL-83928', 'sabiork.compound:1315', 'sabiorkM:1315', 'seed.compound:cpd00184', 'seedM:M_cpd00184', 'seedM:cpd00184']	thymidine	['17748', 'THYMIDINE', 'C00214']	['45917', '17748', '15244', '9579', '45782', 'THYMIDINE', '53527', 'C00214', '45834', '19273']
4-amino-4-deoxychorismate	['18198', '|4-AMINO-4-DEOXYCHORISMATE|', 'C11355', '58406', '35181']	['18198', '4-AMINO-4-DEOXYCHORISMATE', '58406', '35181', 'C11355']	['18198', '|4-AMINO-4-DEOXYCHORISMATE|', '4-AMINO-4-DEOXYCHORISMATE', 'C11355', '58406', '35181']	MNXM1458	['CHEBI:18198', 'CHEBI:35181', 'CHEBI:58406', 'bigg.metabolite:4adcho', 'biggM:4adcho', 'biggM:M_4adcho', 'chebi:11956', 'chebi:18198', 'chebi:1943', 'chebi:35180', 'chebi:35181', 'chebi:58406', 'kegg.compound:C11355', 'keggC:C11355', 'keggC:M_C11355', 'metacyc.compound:4-AMINO-4-DEOXYCHORISMATE', 'metacycM:4-AMINO-4-DEOXYCHORISMATE', 'sabiork.compound:13425', 'sabiorkM:13425', 'seed.compound:cpd08210', 'seedM:M_cpd08210', 'seedM:cpd08210']	4-amino-4-deoxychorismate	['58406', '4-AMINO-4-DEOXYCHORISMATE', 'C11355', '18198', '35181']	['35180', '58406', '4-AMINO-4-DEOXYCHORISMATE', 'C11355', '11956', '18198', '35181', '1943']
octanoyl-coa	['C01944', '15533', '|CPD-196|', '57386']	['57386', 'C01944', '15533']	['|CPD-196|', '57386', 'C01944', '15533']	MNXM1093479	['bigg.metabolite:octcoa', 'biggM:M_octcoa', 'biggM:octcoa']	octanoyl-coa	['C01944', '57386', '15533', 'CPD-196']	[]
octanoyl-coa	['C01944', '15533', '|CPD-196|', '57386']	['57386', 'C01944', '15533']	['|CPD-196|', '57386', 'C01944', '15533']	MNXM1104423	['CHEBI:15533', 'CHEBI:57386', 'SLM:000000707', 'chebi:14681', 'chebi:15533', 'chebi:25651', 'chebi:41542', 'chebi:57386', 'chebi:7724', 'kegg.compound:C01944', 'keggC:C01944', 'keggC:M_C01944', 'lipidmaps:LMFA07050355', 'lipidmapsM:LMFA07050355', 'metacyc.compound:CPD-196', 'metacycM:CPD-196', 'reactome:R-ALL-390303', 'reactome:R-ALL-77337', 'reactomeM:R-ALL-390303', 'reactomeM:R-ALL-77337', 'sabiork.compound:2341', 'sabiorkM:2341', 'seed.compound:cpd01335', 'seedM:M_cpd01335', 'seedM:cpd01335', 'slm:000000707']	octanoyl-coa	['C01944', '57386', '15533', 'CPD-196']	['14681', '15533', '41542', '7724', 'CPD-196', 'C01944', '25651', '57386']
octanoyl-coa	['C01944', '15533', '|CPD-196|', '57386']	['57386', 'C01944', '15533']	['|CPD-196|', '57386', 'C01944', '15533']	MNXM734508	['envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/803b8f43-e64d-427d-a22e-a38aca2708eb', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/803b8f43-e64d-427d-a22e-a38aca2708eb', 'hmdb:HMDB0001070', 'hmdb:HMDB0006257', 'hmdb:HMDB01070', 'hmdb:HMDB06257']	octanoyl-coa	['C01944', '57386', '15533', 'CPD-196']	[]
episterol	['50586', 'C15777', '|EPISTEROL|']	['50586', '23929', 'C15777']	['50586', 'C15777', '23929', '|EPISTEROL|']	MNXM52365	['CHEBI:23929', 'CHEBI:50586', 'SLM:000000317', 'bigg.metabolite:epist', 'biggM:M_epist', 'biggM:epist', 'chebi:23929', 'chebi:50586', 'hmdb:HMDB0006847', 'hmdb:HMDB06847', 'kegg.compound:C15777', 'keggC:C15777', 'keggC:M_C15777', 'lipidmaps:LMST01030115', 'lipidmapsM:LMST01030115', 'metacyc.compound:EPISTEROL', 'metacycM:EPISTEROL', 'seed.compound:cpd14514', 'seedM:M_cpd14514', 'seedM:cpd14514', 'slm:000000317']	episterol	['50586', 'EPISTEROL', '23929', 'C15777']	['50586', 'EPISTEROL', '23929', 'C15777']
putrescine	['C00134', '326268', '|PUTRESCINE|', '17148']	['C00134', 'PUTRESCINE', '326268', '17148']	['326268', '|PUTRESCINE|', '17148', 'C00134', 'PUTRESCINE']	MNXM118	['CHEBI:17148', 'CHEBI:326268', 'bigg.metabolite:ptrc', 'biggM:M_ptrc', 'biggM:ptrc', 'chebi:14972', 'chebi:17148', 'chebi:26405', 'chebi:326268', 'chebi:45092', 'chebi:8650', 'hmdb:HMDB0001414', 'hmdb:HMDB0060243', 'hmdb:HMDB01414', 'hmdb:HMDB60243', 'kegg.compound:C00134', 'keggC:C00134', 'keggC:M_C00134', 'metacyc.compound:PUTRESCINE', 'metacycM:PUTRESCINE', 'reactome:R-ALL-141350', 'reactome:R-ALL-29610', 'reactomeM:R-ALL-141350', 'reactomeM:R-ALL-29610', 'sabiork.compound:1941', 'sabiorkM:1941', 'seed.compound:cpd00118', 'seed.compound:cpd12215', 'seedM:M_cpd00118', 'seedM:M_cpd12215', 'seedM:cpd00118', 'seedM:cpd12215']	putrescine	['17148', '326268', 'PUTRESCINE', 'C00134']	['26405', '17148', '326268', 'PUTRESCINE', '8650', 'C00134', '14972', '45092']
l-asparagine	['C00152', '|ASN|', '58048', '17196']	['50347', '17196', '58048', 'C00152']	['C00152', '58048', '17196', '50347', '|ASN|']	MNXM728944	['CHEBI:17196', 'CHEBI:22653', 'CHEBI:32650', 'CHEBI:32651', 'CHEBI:32660', 'CHEBI:32661', 'CHEBI:58048', 'bigg.metabolite:asn__L', 'biggM:M_asn__L', 'biggM:asn-L', 'biggM:asn__L', 'chebi:13083', 'chebi:17196', 'chebi:21242', 'chebi:22653', 'chebi:32650', 'chebi:32651', 'chebi:32660', 'chebi:32661', 'chebi:40902', 'chebi:58048', 'chebi:6191', 'hmdb:HMDB0000168', 'hmdb:HMDB00168', 'kegg.compound:C00152', 'kegg.compound:C16438', 'keggC:C00152', 'keggC:C16438', 'keggC:M_C00152', 'keggC:M_C16438', 'metacyc.compound:ASN', 'metacycM:ASN', 'reactome:R-ALL-29642', 'reactome:R-ALL-351980', 'reactome:R-ALL-379703', 'reactomeM:R-ALL-29642', 'reactomeM:R-ALL-351980', 'reactomeM:R-ALL-379703', 'sabiork.compound:21052', 'sabiork.compound:72', 'sabiorkM:21052', 'sabiorkM:72', 'seed.compound:cpd00132', 'seed.compound:cpd15142', 'seedM:M_cpd00132', 'seedM:M_cpd15142', 'seedM:cpd00132', 'seedM:cpd15142']	l-asparagine	['ASN', '17196', '58048', '50347', 'C00152']	['32661', 'ASN', '6191', '13083', '32650', '17196', '40902', '22653', '32660', '32651', '58048', 'C16438', '21242', 'C00152']
n-acetylputrescine	['|CPD-569|', '58263', '17768', 'C02714']	['17768', 'CPD-569', '58263', 'C02714']	['|CPD-569|', 'CPD-569', '17768', 'C02714', '58263']	MNXM1092578	['bigg.metabolite:aptrc', 'biggM:M_aptrc', 'biggM:aptrc']	n-acetylputrescine	['58263', '17768', 'C02714', 'CPD-569']	[]
n-acetylputrescine	['|CPD-569|', '58263', '17768', 'C02714']	['17768', 'CPD-569', '58263', 'C02714']	['|CPD-569|', 'CPD-569', '17768', 'C02714', '58263']	MNXM1153	['CHEBI:17768', 'CHEBI:58263', 'bigg.metabolite:aprut', 'biggM:M_aprut', 'biggM:aprut', 'chebi:12473', 'chebi:17768', 'chebi:21629', 'chebi:58263', 'chebi:7222', 'hmdb:HMDB0002064', 'hmdb:HMDB0060268', 'hmdb:HMDB02064', 'hmdb:HMDB60268', 'kegg.compound:C02714', 'keggC:C02714', 'keggC:M_C02714', 'metacyc.compound:CPD-569', 'metacycM:CPD-569', 'seed.compound:cpd01758', 'seedM:M_cpd01758', 'seedM:cpd01758']	n-acetylputrescine	['58263', '17768', 'C02714', 'CPD-569']	['7222', '17768', '12473', '58263', 'C02714', 'CPD-569', '21629']
idp	['58280', '17808', '|IDP|', 'C00104']	['IDP', '17808', '58280', 'C00104']	['17808', 'C00104', 'IDP', '58280', '|IDP|']	MNXM1104559	['bigg.metabolite:idp', 'biggM:M_idp', 'biggM:idp']	idp	['IDP', '58280', '17808', 'C00104']	[]
idp	['58280', '17808', '|IDP|', 'C00104']	['IDP', '17808', '58280', 'C00104']	['17808', 'C00104', 'IDP', '58280', '|IDP|']	MNXM1104560	['CHEBI:17808', 'CHEBI:58280', 'chebi:13371', 'chebi:17808', 'chebi:19270', 'chebi:43252', 'chebi:58280', 'chebi:5848', 'kegg.compound:C00104', 'keggC:C00104', 'keggC:M_C00104', 'metacyc.compound:IDP', 'metacycM:IDP', 'reactome:R-ALL-2509811', 'reactomeM:R-ALL-2509811', 'sabiork.compound:1299', 'sabiorkM:1299', 'seed.compound:cpd00090', 'seedM:M_cpd00090', 'seedM:cpd00090']	idp	['IDP', '58280', '17808', 'C00104']	['19270', '13371', '43252', 'C00104', '5848', 'IDP', '58280', '17808']
idp	['58280', '17808', '|IDP|', 'C00104']	['IDP', '17808', '58280', 'C00104']	['17808', 'C00104', 'IDP', '58280', '|IDP|']	MNXM737254	['hmdb:HMDB0003335', 'hmdb:HMDB03335']	idp	['IDP', '58280', '17808', 'C00104']	[]
s-adenosyl-l-methionine	['15414', '59789', 'C00019', '67040', '|S-ADENOSYLMETHIONINE|']	['59789', '15414', 'C00019']	['15414', '59789', 'C00019', '67040', '|S-ADENOSYLMETHIONINE|']	MNXM1102072	['bigg.metabolite:amet', 'biggM:M_amet', 'biggM:amet']	s-adenosyl-l-methionine	['67040', '15414', 'C00019', 'S-ADENOSYLMETHIONINE', '59789']	[]
dump	['|DUMP|', '246422', 'C00365', '17622']	['C00365', '246422', 'DUMP', '17622']	['246422', 'C00365', 'DUMP', '|DUMP|', '17622']	MNXM234	['CHEBI:17622', 'CHEBI:246422', 'bigg.metabolite:dump', 'biggM:M_dump', 'biggM:dump', 'chebi:10532', 'chebi:14094', 'chebi:17622', 'chebi:19263', 'chebi:246422', 'chebi:42245', 'chebi:46286', 'chebi:46288', 'chebi:47722', 'hmdb:HMDB0001409', 'hmdb:HMDB01409', 'kegg.compound:C00365', 'keggC:C00365', 'keggC:M_C00365', 'metacyc.compound:DUMP', 'metacycM:DUMP', 'reactome:R-ALL-109382', 'reactome:R-ALL-109510', 'reactome:R-ALL-500742', 'reactomeM:R-ALL-109382', 'reactomeM:R-ALL-109510', 'reactomeM:R-ALL-500742', 'sabiork.compound:1334', 'sabiorkM:1334', 'seed.compound:cpd00299', 'seedM:M_cpd00299', 'seedM:cpd00299']	dump	['C00365', '17622', '246422', 'DUMP']	['246422', '10532', '47722', '17622', '14094', '19263', '46286', 'DUMP', 'C00365', '46288', '42245']
didp	['28823', '|CPD0-2231|', 'C01344', '62286']	['C01344', '62286', '28823', 'CPD0-2231']	['28823', 'CPD0-2231', '|CPD0-2231|', 'C01344', '62286']	MNXM2174	['CHEBI:28823', 'CHEBI:62286', 'bigg.metabolite:didp', 'biggM:M_didp', 'biggM:didp', 'chebi:10498', 'chebi:19249', 'chebi:28823', 'chebi:62286', 'hmdb:HMDB0003536', 'hmdb:HMDB03536', 'kegg.compound:C01344', 'keggC:C01344', 'keggC:M_C01344', 'metacyc.compound:CPD0-2231', 'metacycM:CPD0-2231', 'reactome:R-ALL-2509796', 'reactomeM:R-ALL-2509796', 'seed.compound:cpd00976', 'seedM:M_cpd00976', 'seedM:cpd00976']	didp	['62286', '28823', 'CPD0-2231', 'C01344']	['62286', '28823', 'C01344', '10498', '19249', 'CPD0-2231']
acetaldehyde	['|ACETALD|', 'C00084', '15343']	['C00084', '15343']	['|ACETALD|', 'C00084', '15343']	MNXM75	['CHEBI:15343', 'bigg.metabolite:acald', 'biggM:M_acald', 'biggM:acald', 'chebi:13703', 'chebi:15343', 'chebi:22158', 'chebi:2383', 'chebi:40533', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/78f3645f-408e-4001-9dda-a52ea62a15d4', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/9c8865b2-a99d-42e4-a042-c88504f04b51', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/47aa8e53-36ae-4be3-987c-c1cfab66af78', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ee2c714d-ff9d-4df8-b343-48c1ec76ef0e', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/78f3645f-408e-4001-9dda-a52ea62a15d4', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/9c8865b2-a99d-42e4-a042-c88504f04b51', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/47aa8e53-36ae-4be3-987c-c1cfab66af78', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ee2c714d-ff9d-4df8-b343-48c1ec76ef0e', 'hmdb:HMDB0000990', 'hmdb:HMDB00990', 'kegg.compound:C00084', 'keggC:C00084', 'keggC:M_C00084', 'metacyc.compound:ACETALD', 'metacycM:ACETALD', 'reactome:R-ALL-113532', 'reactome:R-ALL-113681', 'reactome:R-ALL-113745', 'reactome:R-ALL-29510', 'reactomeM:R-ALL-113532', 'reactomeM:R-ALL-113681', 'reactomeM:R-ALL-113745', 'reactomeM:R-ALL-29510', 'sabiork.compound:1292', 'sabiorkM:1292', 'seed.compound:cpd00071', 'seedM:M_cpd00071', 'seedM:cpd00071']	acetaldehyde	['ACETALD', '15343', 'C00084']	['C00084', '2383', '40533', '15343', '13703', 'ACETALD', '22158']
phosphoenolpyruvate	['58702', 'C00074', '|PHOSPHO-ENOL-PYRUVATE|', '44897', '18021']	['58702', '18021', '44897', 'C00074']	['58702', 'C00074', '|PHOSPHO-ENOL-PYRUVATE|', '44897', '18021']	MNXM73	['CHEBI:18021', 'CHEBI:44897', 'CHEBI:58702', 'bigg.metabolite:pep', 'biggM:M_pep', 'biggM:pep', 'chebi:14812', 'chebi:18021', 'chebi:26054', 'chebi:26055', 'chebi:44894', 'chebi:44897', 'chebi:58702', 'chebi:8147', 'hmdb:HMDB0000263', 'hmdb:HMDB00263', 'kegg.compound:C00074', 'keggC:C00074', 'keggC:M_C00074', 'metacyc.compound:PHOSPHO-ENOL-PYRUVATE', 'metacycM:PHOSPHO-ENOL-PYRUVATE', 'reactome:R-ALL-29492', 'reactome:R-ALL-372364', 'reactomeM:R-ALL-29492', 'reactomeM:R-ALL-372364', 'sabiork.compound:32', 'sabiorkM:32', 'seed.compound:cpd00061', 'seedM:M_cpd00061', 'seedM:cpd00061']	phosphoenolpyruvate	['18021', '44897', 'C00074', '58702', 'PHOSPHO-ENOL-PYRUVATE']	['18021', '44897', '44894', 'C00074', '58702', '26054', 'PHOSPHO-ENOL-PYRUVATE', '14812', '26055', '8147']
palmitoleoyl-coa	['C21072', '|CPD-10269|', '53152', '61540']	['CPD-10269', 'C21072', '53152']	['|CPD-10269|', '53152', 'C21072', 'CPD-10269', '61540']	MNXM738542	['lipidmaps:LMFA07050358', 'lipidmapsM:LMFA07050358', 'sabiork.compound:20031', 'sabiorkM:20031']	palmitoleoyl-coa	['61540', 'CPD-10269', '53152', 'C21072']	[]
d-xylulose 5-phosphate	['|XYLULOSE-5-PHOSPHATE|', '57737', '16332', 'C00231']	['57737', '16332', 'C00231']	['|XYLULOSE-5-PHOSPHATE|', '57737', '16332', 'C00231']	MNXM186	['CHEBI:16332', 'CHEBI:27354', 'CHEBI:57737', 'bigg.metabolite:xu5p__D', 'biggM:M_xu5p__D', 'biggM:xu5p__D', 'chebi:13036', 'chebi:16332', 'chebi:21121', 'chebi:27354', 'chebi:4269', 'chebi:57737', 'hmdb:HMDB0000868', 'hmdb:HMDB0006212', 'hmdb:HMDB00868', 'hmdb:HMDB06212', 'kegg.compound:C00231', 'keggC:C00231', 'keggC:M_C00231', 'metacyc.compound:XYLULOSE-5-PHOSPHATE', 'metacycM:XYLULOSE-5-PHOSPHATE', 'reactome:R-ALL-29790', 'reactomeM:R-ALL-29790', 'sabiork.compound:1317', 'sabiorkM:1317', 'seed.compound:cpd00198', 'seedM:M_cpd00198', 'seedM:cpd00198']	d-xylulose 5-phosphate	['XYLULOSE-5-PHOSPHATE', 'C00231', '57737', '16332']	['21121', '16332', '4269', 'XYLULOSE-5-PHOSPHATE', '57737', '13036', '27354', 'C00231']
precorrin-2	['|DIHYDROSIROHYDROCHLORIN|', 'C02463', '58827', '50602']	['C02463', '50602', '58827']	['|DIHYDROSIROHYDROCHLORIN|', 'C02463', '58827', '50602']	MNXM739345	['CHEBI:50602', 'CHEBI:58827', 'chebi:14870', 'chebi:50602', 'chebi:58827', 'chebi:8370', 'metacyc.compound:DIHYDROSIROHYDROCHLORIN', 'metacycM:DIHYDROSIROHYDROCHLORIN', 'seed.compound:cpd01620', 'seedM:M_cpd01620', 'seedM:cpd01620']	precorrin-2	['58827', '50602', 'C02463', 'DIHYDROSIROHYDROCHLORIN']	['50602', 'DIHYDROSIROHYDROCHLORIN', '8370', '58827', '14870']
phosphate	['43474', '18367', '|Pi|', 'C00009', '26078']	['26020', '14792', '26078', '35780', 'C00009', '43474', '18367']	['43474', '18367', '35780', '|Pi|', '14792', 'C00009', '26020', '26078']	MNXM9	['CHEBI:18367', 'CHEBI:26020', 'CHEBI:26078', 'CHEBI:35780', 'CHEBI:39745', 'CHEBI:43474', 'bigg.metabolite:pi', 'biggM:M_pi', 'biggM:pi', 'chebi:14791', 'chebi:18367', 'chebi:26020', 'chebi:26078', 'chebi:29137', 'chebi:29139', 'chebi:35780', 'chebi:39739', 'chebi:39745', 'chebi:43470', 'chebi:43474', 'chebi:45024', 'chebi:7793', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c581b2ce-6238-45de-abc0-60ca8d47ed04', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/ad82c39b-2edb-4953-b971-79a2d2ea6e26', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/aac01fea-4223-49c1-8b12-cd50f11ebfc8', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/db5219ee-60cb-4370-b066-340c9faf069c', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c581b2ce-6238-45de-abc0-60ca8d47ed04', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/ad82c39b-2edb-4953-b971-79a2d2ea6e26', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/aac01fea-4223-49c1-8b12-cd50f11ebfc8', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/db5219ee-60cb-4370-b066-340c9faf069c', 'hmdb:HMDB0000973', 'hmdb:HMDB0001429', 'hmdb:HMDB0002105', 'hmdb:HMDB0002142', 'hmdb:HMDB0005947', 'hmdb:HMDB00973', 'hmdb:HMDB01429', 'hmdb:HMDB02105', 'hmdb:HMDB02142', 'hmdb:HMDB05947', 'kegg.compound:C00009', 'kegg.drug:D05467', 'keggC:C00009', 'keggC:M_C00009', 'keggD:D05467', 'keggD:M_D05467', 'metacyc.compound:CPD-16459', 'metacyc.compound:CPD-20124', 'metacyc.compound:PHOSPHATE-GROUP', 'metacyc.compound:Pi', 'metacycM:CPD-16459', 'metacycM:CPD-20124', 'metacycM:PHOSPHATE-GROUP', 'metacycM:Pi', 'reactome:R-ALL-109277', 'reactome:R-ALL-1132287', 'reactome:R-ALL-113548', 'reactome:R-ALL-113550', 'reactome:R-ALL-113551', 'reactome:R-ALL-114640', 'reactome:R-ALL-2255331', 'reactome:R-ALL-29372', 'reactome:R-ALL-5228339', 'reactome:R-ALL-947590', 'reactomeM:R-ALL-109277', 'reactomeM:R-ALL-1132287', 'reactomeM:R-ALL-113548', 'reactomeM:R-ALL-113550', 'reactomeM:R-ALL-113551', 'reactomeM:R-ALL-114640', 'reactomeM:R-ALL-2255331', 'reactomeM:R-ALL-29372', 'reactomeM:R-ALL-5228339', 'reactomeM:R-ALL-947590', 'sabiork.compound:36', 'sabiorkM:36', 'seed.compound:cpd00009', 'seed.compound:cpd27787', 'seedM:M_cpd00009', 'seedM:M_cpd27787', 'seedM:cpd00009', 'seedM:cpd27787']	phosphate	['35780', 'Pi', '14792', '26020', '26078', 'C00009', '43474', '18367']	['35780', '45024', 'Pi', '7793', '39739', '43470', '26020', 'CPD-20124', '26078', 'C00009', 'PHOSPHATE-GROUP', '29139', '43474', '14791', 'CPD-16459', '18367', '29137', '39745']
5-amino-6-(d-ribitylamino)uracil	['C04732', '15934', '|AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE|']	['15934', 'C04732', 'AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE']	['C04732', '15934', '|AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE|', 'AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE']	MNXM737103	['CHEBI:15934', 'bigg.metabolite:4r5au', 'biggM:4r5au', 'biggM:M_4r5au', 'chebi:11929', 'chebi:15934', 'chebi:1761', 'chebi:20283', 'chebi:52403', 'chebi:57573', 'hmdb:HMDB0011106', 'hmdb:HMDB11106', 'kegg.compound:C04732', 'keggC:C04732', 'keggC:M_C04732', 'metacyc.compound:AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE', 'metacycM:AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE', 'sabiork.compound:7525', 'sabiorkM:7525', 'seed.compound:cpd02882', 'seedM:M_cpd02882', 'seedM:cpd02882']	5-amino-6-(d-ribitylamino)uracil	['15934', 'AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE', 'C04732']	['52403', '11929', '15934', 'AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE', '57573', '1761', '20283', 'C04732']
