Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
datp	['61404', 'C00131', '|DATP|', '16284']	['61404', '16284', 'C00131']	['61404', 'C00131', '|DATP|', '16284']	MNXM286	['CHEBI:16284', 'CHEBI:495505', 'CHEBI:61404', 'bigg.metabolite:datp', 'biggM:M_datp', 'biggM:datp', 'chebi:10491', 'chebi:14069', 'chebi:16284', 'chebi:19238', 'chebi:42290', 'chebi:495505', 'chebi:61404', 'hmdb:HMDB0001532', 'hmdb:HMDB01532', 'kegg.compound:C00131', 'keggC:C00131', 'keggC:M_C00131', 'metacyc.compound:DATP', 'metacycM:DATP', 'reactome:R-ALL-110644', 'reactome:R-ALL-110653', 'reactome:R-ALL-29604', 'reactomeM:R-ALL-110644', 'reactomeM:R-ALL-110653', 'reactomeM:R-ALL-29604', 'sabiork.compound:1307', 'sabiorkM:1307', 'seed.compound:cpd00115', 'seedM:M_cpd00115', 'seedM:cpd00115']	datp	['61404', 'DATP', '16284', 'C00131']	['61404', '19238', 'C00131', '495505', '16284', '42290', '14069', 'DATP', '10491']
2-dehydropantoate	['C00966', '17094', '11561', '|2-DEHYDROPANTOATE|']	['11561', '17094', 'C00966', '2-DEHYDROPANTOATE']	['C00966', '17094', '11561', '|2-DEHYDROPANTOATE|', '2-DEHYDROPANTOATE']	MNXM959	['CHEBI:11561', 'CHEBI:17094', 'bigg.metabolite:2dhp', 'biggM:2dhp', 'biggM:M_2dhp', 'chebi:1071', 'chebi:11561', 'chebi:17094', 'chebi:19545', 'kegg.compound:C00966', 'keggC:C00966', 'keggC:M_C00966', 'metacyc.compound:2-DEHYDROPANTOATE', 'metacycM:2-DEHYDROPANTOATE', 'sabiork.compound:5342', 'sabiorkM:5342', 'seed.compound:cpd00712', 'seedM:M_cpd00712', 'seedM:cpd00712']	2-dehydropantoate	['17094', '2-DEHYDROPANTOATE', '11561', 'C00966']	['2-DEHYDROPANTOATE', '17094', 'C00966', '11561', '19545', '1071']
(r)-mevalonate	['17710', '|MEVALONATE|', 'C00418', '36464']	['MEVALONATE', 'C00418', '17710', '36464']	['|MEVALONATE|', '36464', 'C00418', 'MEVALONATE', '17710']	MNXM1093361	['CHEBI:17710', 'CHEBI:36464', 'SLM:000000300', 'bigg.metabolite:mevR', 'bigg.metabolite:mev__R', 'biggM:M_mevR', 'biggM:M_mev__R', 'biggM:mevR', 'biggM:mev_R', 'biggM:mev__R', 'chebi:11005', 'chebi:17710', 'chebi:18690', 'chebi:18691', 'chebi:345', 'chebi:36464', 'chebi:43870', 'kegg.compound:C00418', 'keggC:C00418', 'keggC:M_C00418', 'lipidmaps:LMFA01050352', 'lipidmapsM:LMFA01050352', 'metacyc.compound:MEVALONATE', 'metacycM:MEVALONATE', 'reactome:R-ALL-191424', 'reactomeM:R-ALL-191424', 'seed.compound:cpd00332', 'seedM:M_cpd00332', 'seedM:cpd00332', 'slm:000000300']	(r)-mevalonate	['36464', 'C00418', 'MEVALONATE', '17710']	['36464', '18691', '11005', '345', 'C00418', '18690', '43870', 'MEVALONATE', '17710']
acetoacetyl-coa	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	['C00332', '57286', '15345']	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	MNXM1103802	['bigg.metabolite:aacoa', 'biggM:M_aacoa', 'biggM:aacoa']	acetoacetyl-coa	['ACETOACETYL-COA', '57286', '15345', 'C00332']	[]
acetoacetyl-coa	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	['C00332', '57286', '15345']	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	MNXM1103803	['CHEBI:15345', 'CHEBI:57286', 'SLM:000000298', 'chebi:11756', 'chebi:13706', 'chebi:15345', 'chebi:22173', 'chebi:2392', 'chebi:41333', 'chebi:57286', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e8a0c5c5-e9b1-4f85-94c1-d3d04866d6c9', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e8a0c5c5-e9b1-4f85-94c1-d3d04866d6c9', 'kegg.compound:C00332', 'keggC:C00332', 'keggC:M_C00332', 'metacyc.compound:ACETOACETYL-COA', 'metacycM:ACETOACETYL-COA', 'reactome:R-ALL-191293', 'reactome:R-ALL-73871', 'reactomeM:R-ALL-191293', 'reactomeM:R-ALL-73871', 'sabiork.compound:2019', 'sabiork.compound:28134', 'sabiorkM:2019', 'sabiorkM:28134', 'seed.compound:cpd00279', 'seedM:M_cpd00279', 'seedM:cpd00279', 'slm:000000298']	acetoacetyl-coa	['ACETOACETYL-COA', '57286', '15345', 'C00332']	['41333', '2392', '22173', '13706', 'ACETOACETYL-COA', '11756', '57286', '15345', 'C00332']
acetoacetyl-coa	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	['C00332', '57286', '15345']	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	MNXM725927	['hmdb:HMDB0001484', 'hmdb:HMDB0011665', 'hmdb:HMDB01484', 'hmdb:HMDB11665']	acetoacetyl-coa	['ACETOACETYL-COA', '57286', '15345', 'C00332']	[]
acetoacetyl-coa	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	['C00332', '57286', '15345']	['|ACETOACETYL-COA|', '57286', '15345', 'C00332']	MNXM725928	['lipidmaps:LMFA07050030', 'lipidmapsM:LMFA07050030']	acetoacetyl-coa	['ACETOACETYL-COA', '57286', '15345', 'C00332']	[]
gtp	['|GTP|', 'C00044', '37565', '15996']	['C00044', '37565', '15996']	['|GTP|', 'C00044', '37565', '15996']	MNXM1103553	['bigg.metabolite:gtp', 'biggM:M_gtp', 'biggM:gtp']	gtp	['C00044', 'GTP', '15996', '37565']	[]
gtp	['|GTP|', 'C00044', '37565', '15996']	['C00044', '37565', '15996']	['|GTP|', 'C00044', '37565', '15996']	MNXM1103554	['CHEBI:15996', 'CHEBI:37565', 'CHEBI:57600', 'chebi:13342', 'chebi:15996', 'chebi:24451', 'chebi:37565', 'chebi:42934', 'chebi:5234', 'chebi:57600', 'hmdb:HMDB0001273', 'hmdb:HMDB01273', 'kegg.compound:C00044', 'keggC:C00044', 'keggC:M_C00044', 'metacyc.compound:GTP', 'metacycM:GTP', 'reactome:R-ALL-113571', 'reactome:R-ALL-113573', 'reactome:R-ALL-114625', 'reactome:R-ALL-114626', 'reactome:R-ALL-1806221', 'reactome:R-ALL-1996291', 'reactome:R-ALL-2213216', 'reactome:R-ALL-29438', 'reactome:R-ALL-5617813', 'reactome:R-ALL-983318', 'reactomeM:R-ALL-113571', 'reactomeM:R-ALL-113573', 'reactomeM:R-ALL-114625', 'reactomeM:R-ALL-114626', 'reactomeM:R-ALL-1806221', 'reactomeM:R-ALL-1996291', 'reactomeM:R-ALL-2213216', 'reactomeM:R-ALL-29438', 'reactomeM:R-ALL-5617813', 'reactomeM:R-ALL-983318', 'sabiork.compound:1282', 'sabiorkM:1282', 'seed.compound:cpd00038', 'seedM:M_cpd00038', 'seedM:cpd00038']	gtp	['C00044', 'GTP', '15996', '37565']	['24451', '42934', '15996', '37565', 'C00044', '5234', 'GTP', '13342', '57600']
inositol phosphomannosylinositol phosphoceramide b (c24)	['|CPD-16366|', '60443']	['60441', '60443']	['60441', '|CPD-16366|', '60443']	MNXM57470	['CHEBI:60443', 'CHEBI:65201', 'SLM:000509104', 'chebi:60443', 'chebi:65201', 'metacyc.compound:CPD-16366', 'metacycM:CPD-16366', 'seed.compound:cpd33115', 'seedM:M_cpd33115', 'seedM:cpd33115', 'slm:000509104']	inositol phosphomannosylinositol phosphoceramide b (c24)	['60443', '60441', 'CPD-16366']	['60443', 'CPD-16366', '65201']
damp	['17713', '|DAMP|', '58245', 'C00360']	['DAMP', 'C00360', '17713', '58245']	['|DAMP|', '58245', '17713', 'DAMP', 'C00360']	MNXM432	['CHEBI:17713', 'CHEBI:58245', 'bigg.metabolite:damp', 'biggM:M_damp', 'biggM:damp', 'chebi:10490', 'chebi:14068', 'chebi:17713', 'chebi:19236', 'chebi:40419', 'chebi:40499', 'chebi:40505', 'chebi:40544', 'chebi:40607', 'chebi:41815', 'chebi:41864', 'chebi:58245', 'hmdb:HMDB0000905', 'hmdb:HMDB00905', 'kegg.compound:C00360', 'keggC:C00360', 'keggC:M_C00360', 'metacyc.compound:DAMP', 'metacycM:DAMP', 'reactome:R-ALL-109295', 'reactome:R-ALL-109386', 'reactome:R-ALL-109732', 'reactomeM:R-ALL-109295', 'reactomeM:R-ALL-109386', 'reactomeM:R-ALL-109732', 'sabiork.compound:62', 'sabiorkM:62', 'seed.compound:cpd00294', 'seedM:M_cpd00294', 'seedM:cpd00294']	damp	['DAMP', '58245', 'C00360', '17713']	['40607', '41864', '40544', '14068', '19236', '40499', 'C00360', '58245', '40505', '10490', '41815', 'DAMP', '40419', '17713']
mannosylinositol phosphorylceramide c (c24)	['|CPD-16393|', '60422']	['60422']	['|CPD-16393|', '60422']	MNXM61065	['CHEBI:60422', 'CHEBI:65163', 'SLM:000509033', 'chebi:60422', 'chebi:65163', 'metacyc.compound:CPD-16393', 'metacycM:CPD-16393', 'seed.compound:cpd33877', 'seedM:M_cpd33877', 'seedM:cpd33877', 'slm:000509033']	mannosylinositol phosphorylceramide c (c24)	['CPD-16393', '60422']	['CPD-16393', '65163', '60422']
7,8-dihydropteroate	['4581', 'C00921', '|7-8-DIHYDROPTEROATE|', '17839']	['17839', '7-8-DIHYDROPTEROATE', 'C00921', '4581']	['|7-8-DIHYDROPTEROATE|', '7-8-DIHYDROPTEROATE', 'C00921', '4581', '17839']	MNXM722728	['CHEBI:17839', 'CHEBI:4581', 'bigg.metabolite:dhpt', 'biggM:M_dhpt', 'biggM:dhpt', 'chebi:14160', 'chebi:17839', 'chebi:23762', 'chebi:4581', 'hmdb:HMDB0001412', 'hmdb:HMDB01412', 'kegg.compound:C00921', 'keggC:C00921', 'keggC:M_C00921', 'metacyc.compound:7-8-DIHYDROPTEROATE', 'metacycM:7-8-DIHYDROPTEROATE', 'sabiork.compound:5318', 'sabiorkM:5318', 'seed.compound:cpd00683', 'seed.compound:cpd28673', 'seed.compound:cpd28675', 'seedM:M_cpd00683', 'seedM:M_cpd28673', 'seedM:M_cpd28675', 'seedM:cpd00683', 'seedM:cpd28673', 'seedM:cpd28675']	7,8-dihydropteroate	['4581', '17839', 'C00921', '7-8-DIHYDROPTEROATE']	['23762', '14160', 'C00921', '4581', '7-8-DIHYDROPTEROATE', '17839']
methanol	['17790', 'C00132', '|METOH|']	['C00132', '17790']	['17790', 'C00132', '|METOH|']	MNXM729800	['CHEBI:17790', 'bigg.metabolite:meoh', 'biggM:M_meoh', 'biggM:meoh', 'chebi:14588', 'chebi:17790', 'chebi:25227', 'chebi:44080', 'chebi:44553', 'chebi:6816', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b5522308-bb5c-41bb-a11a-e9b9ae61da85', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/2c247069-759d-4108-ba1b-b1c81678bab7', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b5522308-bb5c-41bb-a11a-e9b9ae61da85', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/2c247069-759d-4108-ba1b-b1c81678bab7', 'hmdb:HMDB0001875', 'hmdb:HMDB01875', 'kegg.compound:C00132', 'kegg.drug:D02309', 'keggC:C00132', 'keggC:M_C00132', 'keggD:D02309', 'keggD:M_D02309', 'metacyc.compound:METOH', 'metacycM:METOH', 'sabiork.compound:55', 'sabiorkM:55', 'seed.compound:cpd00116', 'seedM:M_cpd00116', 'seedM:cpd00116']	methanol	['C00132', '17790', 'METOH']	['C00132', '17790', '44080', '44553', 'METOH', '25227', '14588', '6816']
diphosphate	['18361', '|PPI|', '29888', 'C00013', '33019']	['18361', '33019', 'C00013']	['18361', '|PPI|', '29888', 'C00013', '33019']	MNXM11	['CHEBI:18361', 'CHEBI:29888', 'CHEBI:33017', 'CHEBI:33019', 'CHEBI:45212', 'bigg.metabolite:ppi', 'biggM:M_ppi', 'biggM:ppi', 'chebi:13420', 'chebi:18361', 'chebi:29888', 'chebi:33017', 'chebi:33018', 'chebi:33019', 'chebi:42009', 'chebi:45067', 'chebi:45208', 'chebi:45212', 'chebi:8683', 'hmdb:HMDB0000250', 'hmdb:HMDB00250', 'kegg.compound:C00013', 'keggC:C00013', 'keggC:M_C00013', 'metacyc.compound:PPI', 'metacyc.compound:PYROPHOSPHATE-GROUP', 'metacycM:PPI', 'metacycM:PYROPHOSPHATE-GROUP', 'reactome:R-ALL-111294', 'reactome:R-ALL-113541', 'reactome:R-ALL-113542', 'reactome:R-ALL-114654', 'reactome:R-ALL-159450', 'reactome:R-ALL-2046049', 'reactome:R-ALL-389593', 'reactomeM:R-ALL-111294', 'reactomeM:R-ALL-113541', 'reactomeM:R-ALL-113542', 'reactomeM:R-ALL-114654', 'reactomeM:R-ALL-159450', 'reactomeM:R-ALL-2046049', 'reactomeM:R-ALL-389593', 'sabiork.compound:1267', 'sabiorkM:1267', 'seed.compound:cpd00012', 'seed.compound:cpd27828', 'seedM:M_cpd00012', 'seedM:M_cpd27828', 'seedM:cpd00012', 'seedM:cpd27828']	diphosphate	['PPI', 'C00013', '29888', '18361', '33019']	['PPI', '13420', 'PYROPHOSPHATE-GROUP', 'C00013', '29888', '45208', '45067', '42009', '18361', '45212', '33017', '33019', '8683', '33018']
3-hydroxy-l-kynurenine	['58125', 'C03227', '|3-HYDROXY-L-KYNURENINE|', '17380']	['17380', 'C03227', '3-HYDROXY-L-KYNURENINE', '58125']	['C03227', '|3-HYDROXY-L-KYNURENINE|', '58125', '17380', '3-HYDROXY-L-KYNURENINE']	MNXM728564	['CHEBI:1547', 'CHEBI:17380', 'CHEBI:58125', 'bigg.metabolite:hLkynr', 'biggM:M_hLkynr', 'biggM:hLkynr', 'chebi:11823', 'chebi:1530', 'chebi:1547', 'chebi:17380', 'chebi:20055', 'chebi:58125', 'hmdb:HMDB0000732', 'hmdb:HMDB0001152', 'hmdb:HMDB0011631', 'hmdb:HMDB00732', 'hmdb:HMDB01152', 'hmdb:HMDB11631', 'kegg.compound:C02794', 'kegg.compound:C03227', 'keggC:C02794', 'keggC:C03227', 'keggC:M_C02794', 'keggC:M_C03227', 'metacyc.compound:3-HYDROXY-L-KYNURENINE', 'metacycM:3-HYDROXY-L-KYNURENINE', 'reactome:R-ALL-34351', 'reactomeM:R-ALL-34351', 'sabiork.compound:6346', 'sabiork.compound:6493', 'sabiorkM:6346', 'sabiorkM:6493', 'seed.compound:cpd01804', 'seed.compound:cpd02065', 'seedM:M_cpd01804', 'seedM:M_cpd02065', 'seedM:cpd01804', 'seedM:cpd02065']	3-hydroxy-l-kynurenine	['17380', '58125', 'C03227', '3-HYDROXY-L-KYNURENINE']	['1530', 'C02794', '58125', '3-HYDROXY-L-KYNURENINE', '20055', 'C03227', '17380', '1547', '11823']
2-hexaprenyl-6-methoxy-1,4-benzoquinone	['27752', 'C05803', '|CPD-11655|']	['C05803', '27752']	['27752', 'C05803', '|CPD-11655|']	MNXM6707	['CHEBI:27752', 'chebi:1108', 'chebi:19590', 'chebi:27752', 'hmdb:HMDB0006818', 'hmdb:HMDB06818', 'kegg.compound:C05803', 'keggC:C05803', 'keggC:M_C05803', 'metacyc.compound:CPD-11655', 'metacycM:CPD-11655', 'seed.compound:cpd03440', 'seedM:M_cpd03440', 'seedM:cpd03440']	2-hexaprenyl-6-methoxy-1,4-benzoquinone	['CPD-11655', 'C05803', '27752']	['1108', 'CPD-11655', '19590', '27752', 'C05803']
l-asparagine	['58048', '17196', 'C00152', '|ASN|']	['58048', '17196', '50347', 'C00152']	['C00152', '58048', '17196', '50347', '|ASN|']	MNXM728944	['CHEBI:17196', 'CHEBI:22653', 'CHEBI:32650', 'CHEBI:32651', 'CHEBI:32660', 'CHEBI:32661', 'CHEBI:58048', 'bigg.metabolite:asn__L', 'biggM:M_asn__L', 'biggM:asn-L', 'biggM:asn__L', 'chebi:13083', 'chebi:17196', 'chebi:21242', 'chebi:22653', 'chebi:32650', 'chebi:32651', 'chebi:32660', 'chebi:32661', 'chebi:40902', 'chebi:58048', 'chebi:6191', 'hmdb:HMDB0000168', 'hmdb:HMDB00168', 'kegg.compound:C00152', 'kegg.compound:C16438', 'keggC:C00152', 'keggC:C16438', 'keggC:M_C00152', 'keggC:M_C16438', 'metacyc.compound:ASN', 'metacycM:ASN', 'reactome:R-ALL-29642', 'reactome:R-ALL-351980', 'reactome:R-ALL-379703', 'reactomeM:R-ALL-29642', 'reactomeM:R-ALL-351980', 'reactomeM:R-ALL-379703', 'sabiork.compound:21052', 'sabiork.compound:72', 'sabiorkM:21052', 'sabiorkM:72', 'seed.compound:cpd00132', 'seed.compound:cpd15142', 'seedM:M_cpd00132', 'seedM:M_cpd15142', 'seedM:cpd00132', 'seedM:cpd15142']	l-asparagine	['C00152', '58048', '50347', '17196', 'ASN']	['21242', '32661', '13083', 'C00152', '58048', '32660', '6191', '32651', '32650', '22653', '17196', '40902', 'C16438', 'ASN']
benzaldehyde	['|BENZALDEHYDE|', 'C00261', '17169']	['BENZALDEHYDE', 'C00261', '17169', 'C00193']	['17169', 'C00261', '|BENZALDEHYDE|', 'BENZALDEHYDE', 'C00193']	MNXM371	['CHEBI:17169', 'bigg.metabolite:bzal', 'biggM:M_bzal', 'biggM:bzal', 'chebi:13875', 'chebi:17169', 'chebi:22697', 'chebi:3019', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f77c5866-ffbb-46fb-b356-081f6ab77d27', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/7f0c6d5c-b055-4ee6-adbc-8838dd917f6b', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f77c5866-ffbb-46fb-b356-081f6ab77d27', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/7f0c6d5c-b055-4ee6-adbc-8838dd917f6b', 'hmdb:HMDB0006115', 'hmdb:HMDB06115', 'kegg.compound:C00193', 'kegg.compound:C00261', 'kegg.drug:D02314', 'keggC:C00193', 'keggC:C00261', 'keggC:M_C00193', 'keggC:M_C00261', 'keggD:D02314', 'keggD:M_D02314', 'metacyc.compound:BENZALDEHYDE', 'metacycM:BENZALDEHYDE', 'sabiork.compound:2000', 'sabiorkM:2000', 'seed.compound:cpd00225', 'seed.compound:cpd11631', 'seedM:M_cpd00225', 'seedM:M_cpd11631', 'seedM:cpd00225', 'seedM:cpd11631']	benzaldehyde	['C00261', '17169', 'BENZALDEHYDE', 'C00193']	['BENZALDEHYDE', 'C00193', 'C00261', '22697', '13875', '17169', '3019']
oxalate	['16995', '30623', '132952', '|OXALATE|', 'C00209']	['OXALATE', '132952', '30623', '16995', 'C00209']	['OXALATE', '16995', '30623', '132952', '|OXALATE|', 'C00209']	MNXM291	['CHEBI:132952', 'CHEBI:16995', 'CHEBI:30623', 'CHEBI:46904', 'bigg.metabolite:oxa', 'biggM:M_oxa', 'biggM:oxa', 'chebi:132952', 'chebi:14702', 'chebi:16995', 'chebi:25729', 'chebi:25730', 'chebi:30623', 'chebi:44583', 'chebi:44820', 'chebi:46904', 'chebi:7811', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09f794f3-250c-406d-9481-e8bd691395c0', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/96c40666-898b-4e97-bdfe-43dc9d76caed', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/c85291d2-bb9f-4f78-b6d0-c543bc53b2dc', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/33fed278-dbd7-421a-aac0-6c9da2f52882', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09f794f3-250c-406d-9481-e8bd691395c0', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/96c40666-898b-4e97-bdfe-43dc9d76caed', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/c85291d2-bb9f-4f78-b6d0-c543bc53b2dc', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/33fed278-dbd7-421a-aac0-6c9da2f52882', 'hmdb:HMDB0002329', 'hmdb:HMDB02329', 'kegg.compound:C00209', 'keggC:C00209', 'keggC:M_C00209', 'metacyc.compound:OXALATE', 'metacycM:OXALATE', 'reactome:R-ALL-389819', 'reactomeM:R-ALL-389819', 'sabiork.compound:1975', 'sabiorkM:1975', 'seed.compound:cpd00180', 'seedM:M_cpd00180', 'seedM:cpd00180']	oxalate	['C00209', '16995', 'OXALATE', '30623', '132952']	['14702', '44820', '44583', 'C00209', '16995', '25729', '25730', 'OXALATE', '30623', '46904', '132952', '7811']
3-(4-hydroxyphenyl)pyruvate	['C01179', '18005', '15999', '|P-HYDROXY-PHENYLPYRUVATE|', '36242']	['15999', 'P-HYDROXY-PHENYLPYRUVATE', '36242', 'C01179', 'C00166', '18005']	['C01179', '15999', 'P-HYDROXY-PHENYLPYRUVATE', '18005', '|P-HYDROXY-PHENYLPYRUVATE|', '36242', 'C00166']	MNXM153	['CHEBI:15999', 'CHEBI:36242', 'bigg.metabolite:34hpp', 'biggM:34hpp', 'biggM:M_34hpp', 'chebi:11725', 'chebi:11727', 'chebi:12016', 'chebi:1431', 'chebi:15999', 'chebi:20425', 'chebi:20426', 'chebi:36242', 'chebi:42422', 'chebi:594665', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b', 'hmdb:HMDB0000707', 'hmdb:HMDB00707', 'kegg.compound:C01179', 'keggC:C01179', 'keggC:M_C01179', 'metacyc.compound:P-HYDROXY-PHENYLPYRUVATE', 'metacycM:P-HYDROXY-PHENYLPYRUVATE', 'reactome:R-ALL-31365', 'reactomeM:R-ALL-31365', 'sabiork.compound:5423', 'sabiorkM:5423', 'seed.compound:cpd00868', 'seedM:M_cpd00868', 'seedM:cpd00868']	3-(4-hydroxyphenyl)pyruvate	['18005', 'P-HYDROXY-PHENYLPYRUVATE', '36242', 'C00166', '15999', 'C01179']	['11727', '12016', '20425', '42422', '11725', '20426', 'P-HYDROXY-PHENYLPYRUVATE', '36242', '1431', '594665', '15999', 'C01179']
coproporphyrinogen iii	['C03263', '57309', '15439', '|COPROPORPHYRINOGEN_III|']	['15439', '57309', 'C03263']	['C03263', '57309', '15439', '|COPROPORPHYRINOGEN_III|']	MNXM735625	['CHEBI:15439', 'CHEBI:57309', 'bigg.metabolite:cpppg3', 'biggM:M_cpppg3', 'biggM:cpppg3', 'chebi:14020', 'chebi:15439', 'chebi:23386', 'chebi:3880', 'chebi:41560', 'chebi:57309', 'hmdb:HMDB0001261', 'hmdb:HMDB01261', 'kegg.compound:C03263', 'keggC:C03263', 'keggC:M_C03263', 'metacyc.compound:COPROPORPHYRINOGEN_III', 'metacycM:COPROPORPHYRINOGEN_III', 'reactome:R-ALL-189411', 'reactome:R-ALL-189455', 'reactomeM:R-ALL-189411', 'reactomeM:R-ALL-189455', 'sabiork.compound:6515', 'sabiorkM:6515', 'seed.compound:cpd02083', 'seedM:M_cpd02083', 'seedM:cpd02083']	coproporphyrinogen iii	['C03263', 'COPROPORPHYRINOGEN_III', '15439', '57309']	['C03263', '23386', '15439', '57309', '14020', '41560', '3880', 'COPROPORPHYRINOGEN_III']
lanosterol	['|LANOSTEROL|', 'C01724', '16521']	['C01724', 'LANOSTEROL', '16521']	['|LANOSTEROL|', 'C01724', '16521', 'LANOSTEROL']	MNXM736942	['CHEBI:16521', 'SLM:000000311', 'bigg.metabolite:lanost', 'biggM:M_lanost', 'biggM:lanost', 'chebi:14500', 'chebi:16521', 'chebi:25011', 'chebi:43584', 'chebi:6374', 'hmdb:HMDB0001251', 'hmdb:HMDB0001323', 'hmdb:HMDB0001462', 'hmdb:HMDB01251', 'hmdb:HMDB01323', 'hmdb:HMDB01462', 'kegg.compound:C01724', 'keggC:C01724', 'keggC:M_C01724', 'lipidmaps:LMST01010017', 'lipidmapsM:LMST01010017', 'metacyc.compound:LANOSTEROL', 'metacycM:LANOSTEROL', 'reactome:R-ALL-194634', 'reactomeM:R-ALL-194634', 'seed.compound:cpd01188', 'seedM:M_cpd01188', 'seedM:cpd01188', 'slm:000000311']	lanosterol	['LANOSTEROL', '16521', 'C01724']	['LANOSTEROL', '6374', '43584', '25011', '16521', 'C01724', '14500']
lanosterol	['|LANOSTEROL|', 'C01724', '16521']	['C01724', 'LANOSTEROL', '16521']	['|LANOSTEROL|', 'C01724', '16521', 'LANOSTEROL']	MNXM736943	['sabiork.compound:5753', 'sabiorkM:5753']	lanosterol	['LANOSTEROL', '16521', 'C01724']	[]
urea	['C00086', '|UREA|', '16199']	['16199', 'UREA', 'C00086']	['C00086', '|UREA|', 'UREA', '16199']	MNXM117	['CHEBI:134711', 'CHEBI:16199', 'CHEBI:32285', 'CHEBI:48376', 'bigg.metabolite:urea', 'biggM:M_urea', 'biggM:urea', 'chebi:134711', 'chebi:15292', 'chebi:16199', 'chebi:27218', 'chebi:32285', 'chebi:46379', 'chebi:48376', 'chebi:9888', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'hmdb:HMDB0000294', 'hmdb:HMDB00294', 'kegg.compound:C00086', 'kegg.drug:D00023', 'kegg.drug:D01749', 'kegg.drug:D10496', 'keggC:C00086', 'keggC:M_C00086', 'keggD:D00023', 'keggD:D01749', 'keggD:D10496', 'keggD:M_D00023', 'keggD:M_D01749', 'keggD:M_D10496', 'metacyc.compound:UREA', 'metacycM:UREA', 'reactome:R-ALL-29514', 'reactome:R-ALL-374061', 'reactome:R-ALL-432019', 'reactomeM:R-ALL-29514', 'reactomeM:R-ALL-374061', 'reactomeM:R-ALL-432019', 'sabiork.compound:1798', 'sabiorkM:1798', 'seed.compound:cpd00073', 'seedM:M_cpd00073', 'seedM:cpd00073']	urea	['UREA', '16199', 'C00086']	['16199', '134711', '48376', '32285', 'C00086', '9888', 'UREA', '27218', '46379', '15292']
