Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
nadp(+)	['25523', '18009', 'C00006']	['13390', '18009', 'C00006', '58349', 'C00667', '33737', '|Oxidized-adrenal-ferredoxins|']	['18009', '13390', '33737', '58349', '|Oxidized-adrenal-ferredoxins|', '25523', 'C00667', 'C00006', 'Ox-NADPH-Hemoprotein-Reductases', '|Ox-NADPH-Hemoprotein-Reductases|']	MNXM5	['CHEBI:18009', 'CHEBI:25523', 'CHEBI:44409', 'CHEBI:58349', 'bigg.metabolite:nadp', 'biggM:M_nadp', 'biggM:nadp', 'chebi:13397', 'chebi:13398', 'chebi:18009', 'chebi:21903', 'chebi:25523', 'chebi:44405', 'chebi:44409', 'chebi:58349', 'chebi:7424', 'hmdb:HMDB0000217', 'hmdb:HMDB00217', 'kegg.compound:C00006', 'keggC:C00006', 'keggC:M_C00006', 'metacyc.compound:NADP', 'metacycM:NADP', 'reactome:R-ALL-113563', 'reactome:R-ALL-113564', 'reactome:R-ALL-194668', 'reactome:R-ALL-2000348', 'reactome:R-ALL-29366', 'reactome:R-ALL-351628', 'reactome:R-ALL-389556', 'reactome:R-ALL-5623650', 'reactomeM:R-ALL-113563', 'reactomeM:R-ALL-113564', 'reactomeM:R-ALL-194668', 'reactomeM:R-ALL-2000348', 'reactomeM:R-ALL-29366', 'reactomeM:R-ALL-351628', 'reactomeM:R-ALL-389556', 'reactomeM:R-ALL-5623650', 'sabiork.compound:1263', 'sabiorkM:1263', 'seed.compound:cpd00006', 'seedM:M_cpd00006', 'seedM:cpd00006']	nadp(+)	['25523', 'C00006', '13390', '33737', 'Oxidized-adrenal-ferredoxins', '58349', '18009', 'C00667', 'Ox-NADPH-Hemoprotein-Reductases']	['21903', '25523', 'C00006', 'NADP', '58349', '18009', '13398', '7424', '44409', '44405', '13397']
dihydrofolic acid	['C00415', '15633']	['67014', 'C00415', '15633', '23743']	['23743', 'C00415', '67014', '15633']	MNXM281	['CHEBI:15633', 'chebi:15633', 'hmdb:HMDB0001056', 'kegg.compound:C00415', 'keggC:C00415', 'reactome:R-ALL-73604', 'reactomeM:R-ALL-73604', 'sabiork.compound:1336', 'sabiorkM:1336', 'seed.compound:cpd00330', 'seedM:cpd00330']	dihydrofolic acid	['15633', '67014', '23743', 'C00415']	['15633', 'C00415']
dihydrofolic acid	['C00415', '15633']	['67014', 'C00415', '15633', '23743']	['23743', 'C00415', '67014', '15633']	MNXM89751	['CHEBI:23743', 'chebi:23743']	dihydrofolic acid	['15633', '67014', '23743', 'C00415']	['23743']
pyruvic acid	['15361', 'C00022', '32816']	['C00022', 'PYRUVATE', '15361', '32816']	['15361', 'C00022', 'PYRUVATE', '32816']	MNXM23	['CHEBI:32816', 'chebi:32816', 'hmdb:HMDB0000243', 'kegg.compound:C00022', 'keggC:C00022', 'lipidmaps:LMFA01060077', 'lipidmapsM:LMFA01060077', 'metacyc.compound:PYRUVATE', 'metacycM:PYRUVATE', 'sabiork.compound:33', 'sabiorkM:33', 'seed.compound:cpd00020', 'seedM:cpd00020']	pyruvic acid	['C00022', 'PYRUVATE', '32816', '15361']	['C00022', 'PYRUVATE', '32816']
5-phosphoribosylamine	['37737', 'C03090']	['C03090', '37737']	['37737', 'C03090']	MNXM1104550	['CHEBI:37737', 'chebi:37737', 'hmdb:HMDB0001128', 'kegg.compound:C03090', 'keggC:C03090', 'metacyc.compound:5-P-BETA-D-RIBOSYL-AMINE', 'metacycM:5-P-BETA-D-RIBOSYL-AMINE', 'sabiork.compound:1884', 'sabiorkM:1884', 'seed.compound:cpd01982', 'seedM:cpd01982']	5-phosphoribosylamine	['C03090', '37737']	['C03090', '5-P-BETA-D-RIBOSYL-AMINE', '37737']
pyrophosphate	['C00013', '29888', '18361']	['C00013', '29888', '18361']	['C00013', '29888', '18361']	MNXM11	['CHEBI:18361', 'CHEBI:29888', 'chebi:18361', 'chebi:29888', 'hmdb:HMDB0000250', 'kegg.compound:C00013', 'keggC:C00013', 'metacyc.compound:PPI', 'metacycM:PPI', 'reactome:R-ALL-111294', 'reactome:R-ALL-113541', 'reactome:R-ALL-113542', 'reactome:R-ALL-114654', 'reactome:R-ALL-159450', 'reactome:R-ALL-2046049', 'reactome:R-ALL-389593', 'reactomeM:R-ALL-111294', 'reactomeM:R-ALL-113541', 'reactomeM:R-ALL-113542', 'reactomeM:R-ALL-114654', 'reactomeM:R-ALL-159450', 'reactomeM:R-ALL-2046049', 'reactomeM:R-ALL-389593', 'sabiork.compound:1267', 'sabiorkM:1267', 'seed.compound:cpd00012', 'seedM:cpd00012']	pyrophosphate	['18361', 'C00013', '29888']	['C00013', '18361', '29888', 'PPI']
(2e)-dodecenoyl-[acp]	['10725', 'C05758']	['C05758', '10725']	['10725', 'C05758']	MNXM1091254	['rheaG:9643']	(2e)-dodecenoyl-[acp]	['C05758', '10725']	[]
ornithine	['18257', '46911', 'C00077', '|CPD-217|', 'C01602', '|L-ORNITHINE|', 'C00515', '57668']	['44667', '18257', 'C01602']	['18257', '44667', 'C00077', '46911', '|CPD-217|', 'C01602', '|L-ORNITHINE|', 'C00515', '57668']	MNXM741174	['CHEBI:18257', 'CHEBI:32964', 'CHEBI:46912', 'CHEBI:46913', 'chebi:11448', 'chebi:18257', 'chebi:19370', 'chebi:32964', 'chebi:46912', 'chebi:46913', 'chebi:7784', 'kegg.compound:C01602', 'keggC:C01602', 'keggC:M_C01602', 'lipidmaps:LMFA01100057', 'lipidmapsM:LMFA01100057', 'seed.compound:cpd19016', 'seedM:M_cpd19016', 'seedM:cpd19016']	ornithine	['C00077', 'L-ORNITHINE', '46911', '44667', 'C01602', 'C00515', '57668', '18257', 'CPD-217']	['7784', '46912', '11448', '32964', 'C01602', '46913', '19370', '18257']
glyceric acid 1,3-biphosphate	['89363']	['DPG', '89363']	['DPG', '89363']	MNXM733151	['CHEBI:89363', 'chebi:89363', 'hmdb:HMDB0001270']	glyceric acid 1,3-biphosphate	['89363', 'DPG']	['89363']
gmp	['17345', '165823', '|GMP|', 'C00144', '58115']	['C00144', 'GMP', '17345', '58115']	['17345', 'GMP', '|GMP|', '165823', 'C00144', '58115']	MNXM1101285	['bigg.metabolite:gmp', 'biggM:M_gmp', 'biggM:gmp']	gmp	['58115', '165823', '17345', 'GMP', 'C00144']	[]
gmp	['17345', '165823', '|GMP|', 'C00144', '58115']	['C00144', 'GMP', '17345', '58115']	['17345', 'GMP', '|GMP|', '165823', 'C00144', '58115']	MNXM1101286	['CHEBI:17345', 'CHEBI:58115', 'chebi:13341', 'chebi:14381', 'chebi:17345', 'chebi:24449', 'chebi:24450', 'chebi:40119', 'chebi:42647', 'chebi:42831', 'chebi:42887', 'chebi:42979', 'chebi:47450', 'chebi:5228', 'chebi:58115', 'hmdb:HMDB0001397', 'hmdb:HMDB01397', 'kegg.compound:C00144', 'keggC:C00144', 'keggC:M_C00144', 'metacyc.compound:GMP', 'metacycM:GMP', 'reactome:R-ALL-113578', 'reactome:R-ALL-113579', 'reactome:R-ALL-29626', 'reactome:R-ALL-3221703', 'reactome:R-ALL-744239', 'reactomeM:R-ALL-113578', 'reactomeM:R-ALL-113579', 'reactomeM:R-ALL-29626', 'reactomeM:R-ALL-3221703', 'reactomeM:R-ALL-744239', 'sabiork.compound:1309', 'sabiorkM:1309', 'seed.compound:cpd00126', 'seedM:M_cpd00126', 'seedM:cpd00126']	gmp	['58115', '165823', '17345', 'GMP', 'C00144']	['58115', '42647', '24449', '47450', '14381', '40119', '24450', '42831', '17345', '42887', '42979', '5228', '13341', 'GMP', 'C00144']
dudp	['28850', 'C01346', '60471', '|DUDP|']	['C01346', '28850', '60471']	['C01346', '28850', '60471', '|DUDP|']	MNXM572	['CHEBI:28850', 'CHEBI:60471', 'bigg.metabolite:dudp', 'biggM:M_dudp', 'biggM:dudp', 'chebi:10531', 'chebi:19262', 'chebi:28850', 'chebi:60471', 'hmdb:HMDB0001000', 'hmdb:HMDB01000', 'kegg.compound:C01346', 'keggC:C01346', 'keggC:M_C01346', 'metacyc.compound:DUDP', 'metacycM:DUDP', 'reactome:R-ALL-110093', 'reactome:R-ALL-110693', 'reactomeM:R-ALL-110093', 'reactomeM:R-ALL-110693', 'sabiork.compound:1714', 'sabiorkM:1714', 'seed.compound:cpd00978', 'seedM:M_cpd00978', 'seedM:cpd00978']	dudp	['28850', 'DUDP', '60471', 'C01346']	['60471', 'C01346', '10531', '19262', 'DUDP', '28850']
d-erythrose 4-phosphate	['16897', 'C00279', '|ERYTHROSE-4P|', '48153']	['48153', '16897', 'C00279']	['16897', '|ERYTHROSE-4P|', '48153', 'C00279']	MNXM258	['CHEBI:16897', 'CHEBI:48153', 'bigg.metabolite:e4p', 'biggM:M_e4p', 'biggM:e4p', 'chebi:12921', 'chebi:16897', 'chebi:20927', 'chebi:4114', 'chebi:42349', 'chebi:48153', 'hmdb:HMDB0001321', 'hmdb:HMDB01321', 'kegg.compound:C00279', 'keggC:C00279', 'keggC:M_C00279', 'metacyc.compound:ERYTHROSE-4P', 'metacycM:ERYTHROSE-4P', 'reactome:R-ALL-29878', 'reactomeM:R-ALL-29878', 'sabiork.compound:1324', 'sabiorkM:1324', 'seed.compound:cpd00236', 'seedM:M_cpd00236', 'seedM:cpd00236']	d-erythrose 4-phosphate	['48153', 'ERYTHROSE-4P', 'C00279', '16897']	['4114', '20927', 'C00279', '16897', '42349', 'ERYTHROSE-4P', '48153', '12921']
l-proline	['17203', '60039', 'C00148', '|PRO|']	['58054', '17203', 'C00148', '60039', '50342']	['58054', '60039', 'C00148', '|PRO|', '17203', '50342']	MNXM114	['CHEBI:17203', 'CHEBI:26271', 'CHEBI:32862', 'CHEBI:32864', 'CHEBI:32871', 'CHEBI:32872', 'CHEBI:60039', 'bigg.metabolite:pro__L', 'biggM:M_pro__L', 'biggM:pro-L', 'biggM:pro__L', 'chebi:13154', 'chebi:17203', 'chebi:184637', 'chebi:21373', 'chebi:26271', 'chebi:32862', 'chebi:32864', 'chebi:32871', 'chebi:32872', 'chebi:42067', 'chebi:45040', 'chebi:45100', 'chebi:45159', 'chebi:58054', 'chebi:60039', 'chebi:6286', 'hmdb:HMDB0000162', 'hmdb:HMDB00162', 'kegg.compound:C00148', 'kegg.compound:C16435', 'kegg.drug:D00035', 'keggC:C00148', 'keggC:C16435', 'keggC:M_C00148', 'keggC:M_C16435', 'keggD:D00035', 'keggD:M_D00035', 'metacyc.compound:PRO', 'metacycM:PRO', 'reactome:R-ALL-113538', 'reactome:R-ALL-352033', 'reactome:R-ALL-379717', 'reactomeM:R-ALL-113538', 'reactomeM:R-ALL-352033', 'reactomeM:R-ALL-379717', 'sabiork.compound:25536', 'sabiork.compound:82', 'sabiorkM:25536', 'sabiorkM:82', 'seed.compound:cpd00129', 'seed.compound:cpd15140', 'seedM:M_cpd00129', 'seedM:M_cpd15140', 'seedM:cpd00129', 'seedM:cpd15140']	l-proline	['60039', 'PRO', '50342', '58054', 'C00148', '17203']	['PRO', '32864', '13154', '45040', '21373', '17203', '26271', '184637', '6286', '32872', '58054', 'C16435', '32862', '45100', '32871', 'C00148', '42067', '60039', '45159']
cholesterol	['C00187', '16113', '|CHOLESTEROL|']	['CHOLESTEROL', '16113', 'C00187']	['CHOLESTEROL', 'C00187', '16113', '|CHOLESTEROL|']	MNXM1092707	['bigg.metabolite:choles', 'biggM:M_choles', 'biggM:choles']	cholesterol	['C00187', '16113', 'CHOLESTEROL']	[]
cholesterol	['C00187', '16113', '|CHOLESTEROL|']	['CHOLESTEROL', '16113', 'C00187']	['CHOLESTEROL', 'C00187', '16113', '|CHOLESTEROL|']	MNXM726122	['CHEBI:16113', 'SLM:000000287', 'bigg.metabolite:chsterol', 'biggM:M_chsterol', 'biggM:chsterol', 'chebi:13982', 'chebi:16113', 'chebi:23204', 'chebi:3659', 'chebi:41564', 'hmdb:HMDB0000067', 'hmdb:HMDB0000507', 'hmdb:HMDB00067', 'hmdb:HMDB00507', 'hmdb:HMDB0062453', 'hmdb:HMDB62453', 'kegg.compound:C00187', 'kegg.drug:D00040', 'keggC:C00187', 'keggC:M_C00187', 'keggD:D00040', 'keggD:M_D00040', 'lipidmaps:LMST01010001', 'lipidmapsM:LMST01010001', 'metacyc.compound:CHOLESTEROL', 'metacycM:CHOLESTEROL', 'reactome:R-ALL-163586', 'reactome:R-ALL-171069', 'reactome:R-ALL-171083', 'reactome:R-ALL-171095', 'reactome:R-ALL-171135', 'reactome:R-ALL-171149', 'reactome:R-ALL-174672', 'reactome:R-ALL-176478', 'reactome:R-ALL-193156', 'reactome:R-ALL-193384', 'reactome:R-ALL-193840', 'reactome:R-ALL-196084', 'reactome:R-ALL-216762', 'reactome:R-ALL-2239405', 'reactome:R-ALL-2429660', 'reactomeM:R-ALL-163586', 'reactomeM:R-ALL-171069', 'reactomeM:R-ALL-171083', 'reactomeM:R-ALL-171095', 'reactomeM:R-ALL-171135', 'reactomeM:R-ALL-171149', 'reactomeM:R-ALL-174672', 'reactomeM:R-ALL-176478', 'reactomeM:R-ALL-193156', 'reactomeM:R-ALL-193384', 'reactomeM:R-ALL-193840', 'reactomeM:R-ALL-196084', 'reactomeM:R-ALL-216762', 'reactomeM:R-ALL-2239405', 'reactomeM:R-ALL-2429660', 'seed.compound:cpd00160', 'seedM:M_cpd00160', 'seedM:cpd00160', 'slm:000000287']	cholesterol	['C00187', '16113', 'CHOLESTEROL']	['41564', '16113', '13982', '3659', 'C00187', 'CHOLESTEROL', '23204']
cholesterol	['C00187', '16113', '|CHOLESTEROL|']	['CHOLESTEROL', '16113', 'C00187']	['CHOLESTEROL', 'C00187', '16113', '|CHOLESTEROL|']	MNXM726123	['sabiork.compound:1964', 'sabiorkM:1964']	cholesterol	['C00187', '16113', 'CHOLESTEROL']	[]
dadp	['57667', '|DADP|', '16174', 'C00206']	['16174', 'C00206', '57667']	['57667', '|DADP|', '16174', 'C00206']	MNXM735047	['CHEBI:16174', 'CHEBI:57667', 'bigg.metabolite:dadp', 'biggM:M_dadp', 'biggM:dadp', 'chebi:10489', 'chebi:14067', 'chebi:16174', 'chebi:19235', 'chebi:41890', 'chebi:57667', 'kegg.compound:C00206', 'keggC:C00206', 'keggC:M_C00206', 'metacyc.compound:DADP', 'metacycM:DADP', 'reactome:R-ALL-110090', 'reactome:R-ALL-110652', 'reactome:R-ALL-111783', 'reactomeM:R-ALL-110090', 'reactomeM:R-ALL-110652', 'reactomeM:R-ALL-111783', 'sabiork.compound:1314', 'sabiorkM:1314', 'seed.compound:cpd00177', 'seedM:M_cpd00177', 'seedM:cpd00177']	dadp	['DADP', '16174', 'C00206', '57667']	['16174', 'C00206', '57667', 'DADP', '10489', '14067', '19235', '41890']
dadp	['57667', '|DADP|', '16174', 'C00206']	['16174', 'C00206', '57667']	['57667', '|DADP|', '16174', 'C00206']	MNXM735048	['hmdb:HMDB0001508', 'hmdb:HMDB01508']	dadp	['DADP', '16174', 'C00206', '57667']	[]
gtp	['37565', 'C00044', '|GTP|', '15996']	['37565', '15996', 'C00044']	['37565', '15996', 'C00044', '|GTP|']	MNXM1103553	['bigg.metabolite:gtp', 'biggM:M_gtp', 'biggM:gtp']	gtp	['C00044', '15996', 'GTP', '37565']	[]
gtp	['37565', 'C00044', '|GTP|', '15996']	['37565', '15996', 'C00044']	['37565', '15996', 'C00044', '|GTP|']	MNXM1103554	['CHEBI:15996', 'CHEBI:37565', 'CHEBI:57600', 'chebi:13342', 'chebi:15996', 'chebi:24451', 'chebi:37565', 'chebi:42934', 'chebi:5234', 'chebi:57600', 'hmdb:HMDB0001273', 'hmdb:HMDB01273', 'kegg.compound:C00044', 'keggC:C00044', 'keggC:M_C00044', 'metacyc.compound:GTP', 'metacycM:GTP', 'reactome:R-ALL-113571', 'reactome:R-ALL-113573', 'reactome:R-ALL-114625', 'reactome:R-ALL-114626', 'reactome:R-ALL-1806221', 'reactome:R-ALL-1996291', 'reactome:R-ALL-2213216', 'reactome:R-ALL-29438', 'reactome:R-ALL-5617813', 'reactome:R-ALL-983318', 'reactomeM:R-ALL-113571', 'reactomeM:R-ALL-113573', 'reactomeM:R-ALL-114625', 'reactomeM:R-ALL-114626', 'reactomeM:R-ALL-1806221', 'reactomeM:R-ALL-1996291', 'reactomeM:R-ALL-2213216', 'reactomeM:R-ALL-29438', 'reactomeM:R-ALL-5617813', 'reactomeM:R-ALL-983318', 'sabiork.compound:1282', 'sabiorkM:1282', 'seed.compound:cpd00038', 'seedM:M_cpd00038', 'seedM:cpd00038']	gtp	['C00044', '15996', 'GTP', '37565']	['5234', '15996', '37565', '13342', 'GTP', '42934', '57600', '24451', 'C00044']
n-carbamoyl-l-aspartate	['|CARBAMYUL-L-ASPARTATE|', 'C00438', '32814', '15859']	['C00438', 'CARBAMYUL-L-ASPARTATE', '32814', '15859']	['C00438', 'CARBAMYUL-L-ASPARTATE', '|CARBAMYUL-L-ASPARTATE|', '32814', '15859']	MNXM1093426	['bigg.metabolite:ncmylasp', 'biggM:M_ncmylasp', 'biggM:ncmylasp']	n-carbamoyl-l-aspartate	['32814', 'C00438', 'CARBAMYUL-L-ASPARTATE', '15859']	[]
n-carbamoyl-l-aspartate	['|CARBAMYUL-L-ASPARTATE|', 'C00438', '32814', '15859']	['C00438', 'CARBAMYUL-L-ASPARTATE', '32814', '15859']	['C00438', 'CARBAMYUL-L-ASPARTATE', '|CARBAMYUL-L-ASPARTATE|', '32814', '15859']	MNXM465	['CHEBI:15859', 'CHEBI:32814', 'bigg.metabolite:cbasp', 'biggM:M_cbasp', 'biggM:cbasp', 'chebi:12496', 'chebi:12593', 'chebi:15859', 'chebi:21687', 'chebi:21688', 'chebi:32814', 'chebi:44316', 'chebi:7257', 'hmdb:HMDB0000828', 'hmdb:HMDB00828', 'kegg.compound:C00438', 'keggC:C00438', 'keggC:M_C00438', 'metacyc.compound:CARBAMYUL-L-ASPARTATE', 'metacycM:CARBAMYUL-L-ASPARTATE', 'reactome:R-ALL-111628', 'reactomeM:R-ALL-111628', 'sabiork.compound:2049', 'sabiorkM:2049', 'seed.compound:cpd00343', 'seedM:M_cpd00343', 'seedM:cpd00343']	n-carbamoyl-l-aspartate	['32814', 'C00438', 'CARBAMYUL-L-ASPARTATE', '15859']	['21687', 'C00438', '12593', '12496', '32814', '44316', '15859', '21688', 'CARBAMYUL-L-ASPARTATE', '7257']
l-alanine	['16977', '|L-ALPHA-ALANINE|', 'C00041', '57972']	['57972', '16977', 'C00041', '46217']	['|L-ALPHA-ALANINE|', 'C00041', '46217', '57972', '16977']	MNXM1102057	['CHEBI:16977', 'CHEBI:32431', 'CHEBI:32432', 'CHEBI:57972', 'bigg.metabolite:ala__L', 'biggM:M_ala__L', 'biggM:ala-L', 'biggM:ala__L', 'chebi:13069', 'chebi:16977', 'chebi:21216', 'chebi:32431', 'chebi:32432', 'chebi:40734', 'chebi:40735', 'chebi:46308', 'chebi:57972', 'chebi:6171', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1aad160f-1c5e-48e0-9473-6305321b31ed', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1aad160f-1c5e-48e0-9473-6305321b31ed', 'hmdb:HMDB0000161', 'hmdb:HMDB00161', 'kegg.compound:C00041', 'kegg.drug:D00012', 'keggC:C00041', 'keggC:M_C00041', 'keggD:D00012', 'keggD:M_D00012', 'metacyc.compound:L-ALPHA-ALANINE', 'metacycM:L-ALPHA-ALANINE', 'reactome:R-ALL-29432', 'reactome:R-ALL-352036', 'reactome:R-ALL-379697', 'reactome:R-ALL-389664', 'reactomeM:R-ALL-29432', 'reactomeM:R-ALL-352036', 'reactomeM:R-ALL-379697', 'reactomeM:R-ALL-389664', 'sabiork.compound:67', 'sabiorkM:67', 'seed.compound:cpd00035', 'seedM:M_cpd00035', 'seedM:cpd00035']	l-alanine	['46217', 'C00041', '57972', 'L-ALPHA-ALANINE', '16977']	['21216', '46308', '13069', '32431', 'C00041', '32432', '40735', '57972', '6171', 'L-ALPHA-ALANINE', '40734', '16977']
dgdp	['28862', '58595', '|DGDP|', 'C00361']	['C00361', 'DGDP', '28862', '58595']	['|DGDP|', 'DGDP', '58595', '28862', 'C00361']	MNXM436	['CHEBI:28862', 'CHEBI:58595', 'bigg.metabolite:dgdp', 'biggM:M_dgdp', 'biggM:dgdp', 'chebi:10495', 'chebi:19245', 'chebi:28862', 'chebi:41949', 'chebi:58595', 'hmdb:HMDB0000960', 'hmdb:HMDB00960', 'kegg.compound:C00361', 'keggC:C00361', 'keggC:M_C00361', 'metacyc.compound:DGDP', 'metacycM:DGDP', 'reactome:R-ALL-110092', 'reactome:R-ALL-110680', 'reactomeM:R-ALL-110092', 'reactomeM:R-ALL-110680', 'sabiork.compound:1677', 'sabiorkM:1677', 'seed.compound:cpd00295', 'seedM:M_cpd00295', 'seedM:cpd00295']	dgdp	['58595', '28862', 'DGDP', 'C00361']	['19245', '28862', '41949', '58595', '10495', 'DGDP', 'C00361']
acetyl-coa	['57288', '|ACETYL-COA|', 'C00024', '15351']	['C00024', '15351', '57288']	['57288', '|ACETYL-COA|', 'C00024', '15351']	MNXM1104266	['bigg.metabolite:accoa', 'biggM:M_accoa', 'biggM:accoa']	acetyl-coa	['15351', 'ACETYL-COA', '57288', 'C00024']	[]
acetyl-coa	['57288', '|ACETYL-COA|', 'C00024', '15351']	['C00024', '15351', '57288']	['57288', '|ACETYL-COA|', 'C00024', '15351']	MNXM1104267	['CHEBI:15351', 'CHEBI:57288', 'SLM:000000297', 'chebi:13712', 'chebi:15351', 'chebi:22192', 'chebi:2408', 'chebi:40470', 'chebi:57288', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/57bd5e24-9d14-4b91-bc60-64c8ea6c2d11', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/57bd5e24-9d14-4b91-bc60-64c8ea6c2d11', 'hmdb:HMDB0001206', 'hmdb:HMDB01206', 'kegg.compound:C00024', 'keggC:C00024', 'keggC:M_C00024', 'lipidmaps:LMFA07050281', 'lipidmapsM:LMFA07050281', 'metacyc.compound:ACETYL-COA', 'metacycM:ACETYL-COA', 'reactome:R-ALL-113559', 'reactome:R-ALL-113560', 'reactome:R-ALL-353123', 'reactome:R-ALL-727753', 'reactome:R-ALL-76183', 'reactomeM:R-ALL-113559', 'reactomeM:R-ALL-113560', 'reactomeM:R-ALL-353123', 'reactomeM:R-ALL-727753', 'reactomeM:R-ALL-76183', 'sabiork.compound:1276', 'sabiorkM:1276', 'seed.compound:cpd00022', 'seedM:M_cpd00022', 'seedM:cpd00022', 'slm:000000297']	acetyl-coa	['15351', 'ACETYL-COA', '57288', 'C00024']	['C00024', '22192', '13712', '40470', '2408', '15351', '57288', 'ACETYL-COA']
desmosterol	['|DESMOSTEROL-CPD|', 'C01802', '17737']	['C01802', 'DESMOSTEROL-CPD', '17737']	['|DESMOSTEROL-CPD|', 'C01802', 'DESMOSTEROL-CPD', '17737']	MNXM730573	['sabiork.compound:5813', 'sabiorkM:5813']	desmosterol	['DESMOSTEROL-CPD', 'C01802', '17737']	[]
2-oxoglutaramate	['|2-KETO-GLUTARAMATE|', 'C00940', '16769', '30882']	['C00940', '16769', '30882']	['|2-KETO-GLUTARAMATE|', '16769', 'C00940', '30882']	MNXM1091725	['CHEBI:16769', 'CHEBI:30882', 'bigg.metabolite:2ogm', 'bigg.metabolite:HC00591', 'biggM:2ogm', 'biggM:HC00591', 'biggM:M_2ogm', 'biggM:M_HC00591', 'chebi:11637', 'chebi:1252', 'chebi:16769', 'chebi:19746', 'chebi:19747', 'chebi:30882', 'hmdb:HMDB0001552', 'hmdb:HMDB01552', 'kegg.compound:C00940', 'keggC:C00940', 'keggC:M_C00940', 'metacyc.compound:2-KETO-GLUTARAMATE', 'metacycM:2-KETO-GLUTARAMATE', 'reactome:R-ALL-893598', 'reactomeM:R-ALL-893598', 'sabiork.compound:2193', 'sabiorkM:2193', 'seed.compound:cpd00695', 'seedM:M_cpd00695', 'seedM:cpd00695']	2-oxoglutaramate	['30882', '2-KETO-GLUTARAMATE', '16769', 'C00940']	['19746', '1252', '19747', 'C00940', '2-KETO-GLUTARAMATE', '11637', '30882', '16769']
malonyl-coa	['C00083', '|MALONYL-COA|', '57384', '15531']	['C00083', '15531', 'MALONYL-COA', '57384']	['MALONYL-COA', 'C00083', '|MALONYL-COA|', '57384', '15531']	MNXM1104468	['CHEBI:15531', 'CHEBI:57384', 'SLM:000000274', 'chebi:14565', 'chebi:15531', 'chebi:25135', 'chebi:43979', 'chebi:57384', 'chebi:6661', 'kegg.compound:C00083', 'keggC:C00083', 'keggC:M_C00083', 'lipidmaps:LMFA07050345', 'lipidmapsM:LMFA07050345', 'metacyc.compound:MALONYL-COA', 'metacycM:MALONYL-COA', 'reactome:R-ALL-2046066', 'reactome:R-ALL-29508', 'reactome:R-ALL-977323', 'reactomeM:R-ALL-2046066', 'reactomeM:R-ALL-29508', 'reactomeM:R-ALL-977323', 'sabiork.compound:1930', 'sabiorkM:1930', 'seed.compound:cpd00070', 'seed.compound:cpd12270', 'seedM:M_cpd00070', 'seedM:M_cpd12270', 'seedM:cpd00070', 'seedM:cpd12270', 'slm:000000274']	malonyl-coa	['C00083', 'MALONYL-COA', '57384', '15531']	['6661', '15531', '25135', '57384', '14565', '43979', 'MALONYL-COA', 'C00083']
malonyl-coa	['C00083', '|MALONYL-COA|', '57384', '15531']	['C00083', '15531', 'MALONYL-COA', '57384']	['MALONYL-COA', 'C00083', '|MALONYL-COA|', '57384', '15531']	MNXM735440	['hmdb:HMDB0001175', 'hmdb:HMDB01175']	malonyl-coa	['C00083', 'MALONYL-COA', '57384', '15531']	[]
l-cystine	['C00491', '|CYSTINE|', '16283', '35491']	['C00491', '16283', '35491', '50058']	['50058', '|CYSTINE|', '35491', '16283', 'C00491']	MNXM1092746	['bigg.metabolite:cystine__L', 'biggM:M_cystine__L', 'biggM:cystine__L']	l-cystine	['CYSTINE', '35491', '16283', '50058', 'C00491']	[]
l-cystine	['C00491', '|CYSTINE|', '16283', '35491']	['C00491', '16283', '35491', '50058']	['50058', '|CYSTINE|', '35491', '16283', 'C00491']	MNXM927	['CHEBI:16283', 'CHEBI:17376', 'CHEBI:35491', 'CHEBI:35492', 'CHEBI:63163', 'bigg.metabolite:cysi__L', 'biggM:M_cysi__L', 'biggM:cysi__L', 'chebi:13097', 'chebi:14062', 'chebi:16283', 'chebi:17376', 'chebi:21278', 'chebi:23513', 'chebi:35491', 'chebi:35492', 'chebi:4052', 'chebi:6209', 'chebi:63163', 'hmdb:HMDB0000192', 'hmdb:HMDB00192', 'kegg.compound:C00491', 'kegg.compound:C01420', 'kegg.drug:D03636', 'keggC:C00491', 'keggC:C01420', 'keggC:M_C00491', 'keggC:M_C01420', 'keggD:D03636', 'keggD:M_D03636', 'metacyc.compound:CYSTINE', 'metacyc.compound:cystine', 'metacycM:CYSTINE', 'metacycM:cystine', 'reactome:R-ALL-379429', 'reactome:R-ALL-379444', 'reactome:R-ALL-5673778', 'reactomeM:R-ALL-379429', 'reactomeM:R-ALL-379444', 'reactomeM:R-ALL-5673778', 'sabiork.compound:2060', 'sabiork.compound:25227', 'sabiorkM:2060', 'sabiorkM:25227', 'seed.compound:cpd00381', 'seed.compound:cpd01018', 'seedM:M_cpd00381', 'seedM:M_cpd01018', 'seedM:cpd00381', 'seedM:cpd01018']	l-cystine	['CYSTINE', '35491', '16283', '50058', 'C00491']	['CYSTINE', 'cystine', '17376', '21278', '23513', 'C01420', '35491', '35492', '16283', '13097', '14062', '6209', 'C00491', '63163', '4052']
